"Unit","SImin","SImean","SImax","MeanPlotSiteIndex","Spp"
"IDFww/06",22.7009605867679,22.8067967962193,22.9126330056707,NA,"Pl"
"CWHds1/12",12.0789038448283,12.5389268328236,12.8276302726407,NA,"Pl"
"IDFdk2/08",14.0928681758678,15.8662231450277,16.8362647328409,NA,"Pl"
"IDFww/07",18.1183557672424,18.8083902492355,19.2414454089611,NA,"Pl"
"CWHds1/11",9.7691633171011,10.2532933445954,10.7374233720897,16,"Pl"
"BWBSdk/101",13.258506089685,13.4910792060904,13.8976311231368,15,"Pl"
"BWBSdk/101",13.258506089685,13.4910792060904,13.8976311231368,15,"Pl"
"BWBSdk/102",11.5878617837638,11.9079258219617,12.3835995931796,12,"Pl"
"BWBSdk/102",11.5878617837638,11.9079258219617,12.3835995931796,12,"Pl"
"BWBSdk/Gb",10.6731653744979,11.4378616289116,12.3835995931796,NA,"Pl"
"BWBSdk/Gg",11.0072124553937,12.5424984789804,13.9503702050001,NA,"Pl"
"ESSFdc1/101",15.3917637441431,16.1823052129836,16.9311331945032,NA,"Pl"
"ESSFdc1/102",13.8281818022985,14.3213326135929,15.035950249581,NA,"Pl"
"ESSFdc1/103",15.035950249581,15.4165104483478,15.8218173513194,NA,"Pl"
"ESSFdc1/110",16.5845065619686,16.8155909836584,16.9311331945032,NA,"Pl"
"ESSFdc1/111",15.9159245022538,16.5548852974899,17.0890055411093,NA,"Pl"
"ESSFdc1/112",15.9159245022538,16.2415554957861,16.4222123615132,NA,"Pl"
"ESSFmkp/00",8.72307690502807,11.9970268643354,13.7141214931912,NA,"Pl"
"ESSFmw2/01",12.9546727243456,14.0225067925411,14.8101421065102,NA,"Pl"
"ESSFmw2/02",11.6913236486378,12.57572444866,13.8785492094559,NA,"Pl"
"ESSFmw2/03",12.6932768074006,13.5526178762736,14.8101421065102,NA,"Pl"
"ESSFmw2/04",12.6932768074006,13.550212732268,14.5232909219526,NA,"Pl"
"ESSFmw2/05",12.9546727243456,13.9332327335007,15.2233847887528,NA,"Pl"
"ESSFmw2/06",14.5232909219526,15.1309371898986,15.6864785839342,NA,"Pl"
"ESSFmw2/07",13.0525597561901,14.5949621784499,15.6864785839342,NA,"Pl"
"ESSFmw2/08",12.404213852184,13.892603290214,15.0744103798198,NA,"Pl"
"ESSFmwp/00",7.90653243429589,10.7792205948226,12.3626742730588,NA,"Pl"
"ESSFwv/01",12.8981259738596,13.231294356952,13.8976311231368,12,"Pl"
"ESSFwv/02",11.5878617837638,12.2104379846958,13.258506089685,9,"Pl"
"ESSFwv/03",12.5999582425748,13.203567453746,13.7522380289783,9,"Pl"
"ESSFwv/04",11.8382895384416,12.2181366167467,12.9001457898924,12,"Pl"
"ESSFwv/05",13.8976311231368,14.1485568712852,14.3203956285442,12,"Pl"
"ESSFwv/06",11.9158559821893,12.7540516637781,14.3203956285442,15,"Pl"
"ESSFwv/07",11.3239723545265,12.8313899566456,14.18810036673,NA,"Pl"
"ESSFwv/08",9.15859060978228,9.6124625105582,10.0663344113341,NA,"Pl"
"ESSFwv/09",11.3239723545265,11.7552439057722,12.0259033806007,NA,"Pl"
