"Unit","Spp","SIPred","MeanPlotSiteIndex"
"ESSFmmw/02","Hw",10.3041595658936,NA
"ESSFmmw/02","Lw",20.2180998561981,NA
"ESSFmmw/02","Pl",8.80044891465203,NA
"ESSFmmw/02","Pw",22.3983726500597,NA
"ESSFmmw/02","Py",18.8861820814713,NA
"ESSFmmw/02","Sb",8.91830592071743,NA
"ESSFmmw/02","Ss",20.8280887466246,NA
"ESSFmmw/02","Sx",8.25815364248323,NA
"ESSFmmw/02","Yc",13.5102477266534,NA
"ESSFmmw/03","At",14.8944847804116,NA
"ESSFmmw/03","Ba",9.93815623756156,NA
"ESSFmmw/03","Bl",8.14232890621894,NA
"ESSFmmw/03","Cw",10.5721038531359,NA
"ESSFmmw/03","Fd",15.4654554472561,NA
"ESSFmmw/03","Hm",10.3694157487782,NA
"ESSFmmw/03","Hw",11.886022939358,NA
"ESSFmmw/03","Lw",20.5115206112267,NA
"ESSFmmw/03","Pl",9.57181203656974,NA
"ESSFmmw/03","Pw",22.5813236074358,NA
"ESSFmmw/03","Py",18.8542537028171,NA
"ESSFmmw/03","Sb",8.93299538369155,NA
"ESSFmmw/03","Ss",20.7666940606085,NA
"ESSFmmw/03","Sx",8.86536574716598,NA
"ESSFmmw/03","Yc",14.5683920728408,NA
"ESSFmmw/04","At",15.2812740523447,NA
"ESSFmmw/04","Ba",10.7697801417889,NA
"ESSFmmw/04","Bl",9.29715581052646,NA
"ESSFmmw/04","Cw",12.4265368399411,NA
"ESSFmmw/04","Fd",16.9800419743682,NA
"ESSFmmw/04","Hm",11.7680387757617,NA
"ESSFmmw/04","Hw",13.4679414758872,NA
"ESSFmmw/04","Lw",20.9025201061225,NA
"ESSFmmw/04","Pl",11.1682029471337,NA
"ESSFmmw/04","Pw",22.7084078579578,NA
"ESSFmmw/04","Py",18.0296821411015,NA
"ESSFmmw/04","Sb",8.69855027330649,NA
"ESSFmmw/04","Ss",20.867000998609,NA
"ESSFmmw/04","Sx",10.6042364180751,NA
"ESSFmmw/04","Yc",17.5903775018242,NA
"ESSFmmw/05","At",17.3328056988236,NA
"ESSFmmw/05","Ba",11.8034338279513,NA
"ESSFmmw/05","Bl",13.7485640416289,NA
"ESSFmmw/05","Cw",15.2835195207846,NA
"ESSFmmw/05","Fd",21.7131648240132,NA
"ESSFmmw/05","Hm",12.505736361788,NA
"ESSFmmw/05","Hw",17.9015617687372,NA
"ESSFmmw/05","Lw",22.5360237462204,NA
"ESSFmmw/05","Pl",14.7886203549546,NA
"ESSFmmw/05","Pw",23.3303034870993,NA
"ESSFmmw/05","Py",19.000430151804,NA
"ESSFmmw/05","Sb",9.34477194137484,NA
"ESSFmmw/05","Ss",24.6520256665291,NA
"ESSFmmw/05","Sx",15.7135154323599,NA
"ESSFmmw/05","Yc",20.6223080107576,NA
"ESSFmmw/06","At",17.1408197666731,NA
"ESSFmmw/06","Ba",10.9631079064515,NA
"ESSFmmw/06","Bl",12.4083249694655,NA
"ESSFmmw/06","Cw",14.5308585235543,NA
"ESSFmmw/06","Fd",20.6886140610677,NA
"ESSFmmw/06","Hm",10.5954137005025,NA
"ESSFmmw/06","Hw",15.7589186461328,NA
"ESSFmmw/06","Lw",21.8003489265859,NA
"ESSFmmw/06","Pl",11.9187407934079,NA
"ESSFmmw/06","Pw",23.4172422064992,NA
"ESSFmmw/06","Py",19.1205533390954,NA
"ESSFmmw/06","Sb",9.79706267172199,NA
"ESSFmmw/06","Ss",24.1479822552271,NA
"ESSFmmw/06","Sx",13.0952887976863,NA
"ESSFmmw/06","Yc",18.2951735332273,NA
"ESSFmv1/01","At",16.5127449531919,NA
"ESSFmv1/01","Ba",14.0276945034604,NA
"ESSFmv1/01","Bl",12.7637337808772,12
"ESSFmv1/01","Cw",14.5458373535233,NA
"ESSFmv1/01","Fd",20.3279413150924,NA
"ESSFmv1/01","Hm",12.6184705914465,NA
"ESSFmv1/01","Hw",17.9633767727119,NA
"ESSFmv1/01","Lw",21.7728819972949,NA
"ESSFmv1/01","Pl",15.8770913360247,15
"ESSFmv1/01","Pw",22.327804117455,NA
"ESSFmv1/01","Py",17.9967912025672,NA
"ESSFmv1/01","Sb",9.9768010777547,NA
"ESSFmv1/01","Ss",23.9129184815475,NA
"ESSFmv1/01","Sx",14.9270735599775,15
"ESSFmv1/01","Yc",20.1871707101045,NA
"ESSFmv1/02","At",14.1979411442637,NA
"ESSFmv1/02","Ba",12.7286404069195,NA
"ESSFmv1/02","Bl",9.94161994544415,9
"ESSFmv1/02","Cw",8.72377683416896,NA
"ESSFmv1/02","Fd",16.3581497974352,NA
"ESSFmv1/02","Hm",10.3741218256955,NA
"ESSFmv1/02","Hw",12.0758083586734,NA
"ESSFmv1/02","Lw",19.7803106474981,NA
"ESSFmv1/02","Pl",11.3229827663026,12
"ESSFmv1/02","Pw",21.1275778662359,NA
"ESSFmv1/02","Py",17.9006458772148,NA
"ESSFmv1/02","Sb",10.3833467363963,NA
"ESSFmv1/02","Ss",22.1269625767609,NA
"ESSFmv1/02","Sx",9.33682384760589,NA
"ESSFmv1/02","Yc",14.1019819979922,NA
"ESSFmv1/03","At",15.3824934413193,NA
"ESSFmv1/03","Ba",13.950635777609,NA
"ESSFmv1/03","Bl",12.1697199766816,9
"ESSFmv1/03","Cw",14.1484758723885,NA
"ESSFmv1/03","Fd",19.9672559122203,NA
"ESSFmv1/03","Hm",12.4160030811499,NA
"ESSFmv1/03","Hw",17.2964122668437,NA
"ESSFmv1/03","Lw",21.363436087724,NA
"ESSFmv1/03","Pl",14.6015063627403,12
"ESSFmv1/03","Pw",21.8949683888226,NA
"ESSFmv1/03","Py",18.3109775553674,NA
"ESSFmv1/03","Sb",10.1678743614458,NA
"ESSFmv1/03","Ss",22.1539908774068,NA
"ESSFmv1/03","Sx",13.7352232118942,12
"ESSFmv1/03","Yc",18.70106763967,NA
"ESSFmv1/04","At",18.2766170641586,NA
"ESSFmv1/04","Ba",15.3041431867835,NA
"ESSFmv1/04","Bl",14.6328564503022,15
"ESSFmv1/04","Cw",17.2646744519834,NA
"ESSFmv1/04","Fd",21.6319014795618,NA
"ESSFmv1/04","Hm",13.0039700723118,NA
"ESSFmv1/04","Hw",19.1473712572857,NA
"ESSFmv1/04","Lw",22.3923581989802,NA
"ESSFmv1/04","Pl",16.8996718833759,18
"ESSFmv1/04","Pw",22.4130876955887,NA
"ESSFmv1/04","Py",19.9424868839581,NA
"ESSFmv1/04","Sb",10.1459724024041,NA
"ESSFmv1/04","Ss",26.5458801803376,NA
"ESSFmv1/04","Sx",16.3619059382926,15
"ESSFmv1/04","Yc",21.953135350078,NA
"ESSFmv1/05","At",18.2601683778855,NA
"ESSFmv1/05","Ba",13.8459406212985,NA
"ESSFmv1/05","Bl",12.6997022098183,15
"ESSFmv1/05","Cw",14.3795606336912,NA
"ESSFmv1/05","Fd",20.99321896857,NA
"ESSFmv1/05","Hm",11.717178220839,NA
"ESSFmv1/05","Hw",16.007306939284,NA
"ESSFmv1/05","Lw",22.3768269535536,NA
"ESSFmv1/05","Pl",13.4179116897074,15
"ESSFmv1/05","Pw",22.2612857748069,NA
"ESSFmv1/05","Py",19.9424868839581,NA
"ESSFmv1/05","Sb",10.8069100329191,NA
"ESSFmv1/05","Ss",25.6514965970691,NA
"ESSFmv1/05","Sx",13.2122803841878,15
"ESSFmv1/05","Yc",20.0847886918863,NA
"ESSFmv2/01","At",16.5035972060449,NA
"ESSFmv2/01","Ba",14.3498265997275,NA
"ESSFmv2/01","Bl",12.3946139363818,12
"ESSFmv2/01","Cw",15.4096567907492,NA
"ESSFmv2/01","Fd",19.4590003070436,NA
"ESSFmv2/01","Hm",13.4652172234323,NA
"ESSFmv2/01","Hw",17.0799751001028,NA
"ESSFmv2/01","Lw",22.4138393324993,NA
"ESSFmv2/01","Pl",14.1865942600645,15
"ESSFmv2/01","Pw",23.2880718598159,NA
"ESSFmv2/01","Py",19.5680856814095,NA
"ESSFmv2/01","Sb",8.88452235458269,NA
"ESSFmv2/01","Ss",22.4785981788304,NA
"ESSFmv2/01","Sx",12.9313479777716,15
"ESSFmv2/01","Yc",18.9913588226419,NA
"ESSFmv2/02","At",15.5681709146795,NA
"ESSFmv2/02","Ba",13.0281126143147,NA
"ESSFmv2/02","Bl",10.4640171175009,9
"ESSFmv2/02","Cw",13.5144640460753,NA
"ESSFmv2/02","Fd",18.8833277724129,NA
"ESSFmv2/02","Hm",13.0588991406399,NA
"ESSFmv2/02","Hw",15.2327775129532,NA
"ESSFmv2/02","Lw",21.6419958015467,NA
"ESSFmv2/02","Pl",12.9524046684007,12
"ESSFmv2/02","Pw",23.007905405297,NA
"ESSFmv2/02","Py",18.6695670991235,NA
"ESSFmv2/02","Sb",9.15169689709291,NA
"ESSFmv2/02","Ss",20.731388890904,NA
"ESSFmv2/02","Sx",11.0341505769707,9
"ESSFmv2/02","Yc",17.9047181643029,NA
"ESSFmv2/04","At",17.7647144802672,NA
"ESSFmv2/04","Ba",13.042373461108,NA
"ESSFmv2/04","Bl",14.6957345681761,15
"ESSFmv2/04","Cw",15.9610231839959,NA
"ESSFmv2/04","Fd",20.6943393458394,NA
"ESSFmv2/04","Hm",13.4450964883298,NA
"ESSFmv2/04","Hw",17.1337007993408,NA
"ESSFmv2/04","Lw",22.3515683479712,NA
"ESSFmv2/04","Pl",15.8434179501363,18
"ESSFmv2/04","Pw",23.0115704805843,NA
"ESSFmv2/04","Py",20.1798198007282,NA
"ESSFmv2/04","Sb",9.75921152764661,NA
"ESSFmv2/04","Ss",24.839483496609,NA
"ESSFmv2/04","Sx",14.2449711941939,15
"ESSFmv2/04","Yc",20.9635409845409,NA
"ESSFmv2/05","At",19.0164405935158,NA
"ESSFmv2/05","Ba",14.6090085672954,NA
"ESSFmv2/05","Bl",15.6411216529382,15
"ESSFmv2/05","Cw",19.1171906855926,NA
"ESSFmv2/05","Fd",22.2401851365359,NA
"ESSFmv2/05","Hm",13.2805458624254,NA
"ESSFmv2/05","Hw",21.0301451593777,NA
"ESSFmv2/05","Lw",22.9266577065543,NA
"ESSFmv2/05","Pl",16.7844191152594,15
"ESSFmv2/05","Pw",22.6118047660622,NA
"ESSFmv2/05","Py",20.8036171754905,NA
"ESSFmv2/05","Sb",9.73403031205038,NA
"ESSFmv2/05","Ss",29.119861432177,NA
"ESSFmv2/05","Sx",16.3788667263621,15
"ESSFmv2/05","Yc",22.0831863363943,NA
"ESSFmv2/06","At",18.174862980492,NA
"ESSFmv2/06","Ba",12.5292144712297,NA
"ESSFmv2/06","Bl",14.2542282225455,15
"ESSFmv2/06","Cw",16.8160010483792,NA
"ESSFmv2/06","Fd",20.0029345094496,NA
"ESSFmv2/06","Hm",12.4125685026812,NA
"ESSFmv2/06","Hw",15.721966068708,NA
"ESSFmv2/06","Lw",22.4972573807259,NA
"ESSFmv2/06","Pl",14.8859152434362,15
"ESSFmv2/06","Pw",23.1038967659576,NA
"ESSFmv2/06","Py",20.1798198007282,NA
"ESSFmv2/06","Sb",9.9849267363886,NA
"ESSFmv2/06","Ss",24.4182002097942,NA
"ESSFmv2/06","Sx",14.7300586985694,15
"ESSFmv2/06","Yc",20.1130866154981,NA
"ESSFmv3/01","At",16.3433050091908,NA
"ESSFmv3/01","Ba",12.7373954538828,NA
"ESSFmv3/01","Bl",10.8555139109812,12
"ESSFmv3/01","Bl",10.8555139109812,12
"ESSFmv3/01","Cw",14.2171467274772,NA
"ESSFmv3/01","Fd",18.3964728477656,NA
"ESSFmv3/01","Hm",12.6495623111963,NA
"ESSFmv3/01","Hw",16.1275557506674,NA
"ESSFmv3/01","Lw",22.2621733869622,NA
"ESSFmv3/01","Pl",13.9973971559662,17.2999998728434
"ESSFmv3/01","Pl",13.9973971559662,17.2999998728434
"ESSFmv3/01","Pw",23.2139603536477,NA
"ESSFmv3/01","Py",18.6981829613509,NA
"ESSFmv3/01","Sb",8.24111074845992,NA
"ESSFmv3/01","Ss",23.5241312935587,NA
"ESSFmv3/01","Sx",12.1161075846044,12
"ESSFmv3/01","Sx",12.1161075846044,12
"ESSFmv3/01","Yc",20.2316678449755,NA
"ESSFmv3/02","At",14.7365366211366,NA
"ESSFmv3/02","Ba",11.7279113342968,NA
"ESSFmv3/02","Bl",8.40682775105945,9
"ESSFmv3/02","Bl",8.40682775105945,9
"ESSFmv3/02","Cw",11.4488509393141,NA
"ESSFmv3/02","Fd",16.2647525773031,NA
"ESSFmv3/02","Hm",11.1487861499474,NA
"ESSFmv3/02","Hw",13.3710609686107,NA
"ESSFmv3/02","Lw",21.5296837483643,NA
"ESSFmv3/02","Pl",10.7363918730734,9
"ESSFmv3/02","Pl",10.7363918730734,9
"ESSFmv3/02","Pw",22.5960908699084,NA
"ESSFmv3/02","Py",19.2412242824514,NA
"ESSFmv3/02","Sb",8.75973726983655,NA
"ESSFmv3/02","Ss",21.0883338065004,NA
"ESSFmv3/02","Sx",8.20177823950602,9
"ESSFmv3/02","Sx",8.20177823950602,9
"ESSFmv3/02","Yc",15.2934081172593,NA
"ESSFmv3/03","At",15.7487863807007,NA
"ESSFmv3/03","Ba",13.4429700220494,NA
"ESSFmv3/03","Bl",9.92152708695472,6
"ESSFmv3/03","Bl",9.92152708695472,6
"ESSFmv3/03","Cw",13.5335833992432,NA
"ESSFmv3/03","Fd",18.6777198665861,NA
"ESSFmv3/03","Hm",11.8882258351947,NA
"ESSFmv3/03","Hw",16.2742217473261,NA
"ESSFmv3/03","Lw",22.4871137336359,NA
"ESSFmv3/03","Pl",11.6037638485707,9
"ESSFmv3/03","Pl",11.6037638485707,9
"ESSFmv3/03","Pw",23.1243785441988,NA
"ESSFmv3/03","Py",20.6958938516699,NA
"ESSFmv3/03","Sb",8.23390324412899,6
"ESSFmv3/03","Sb",8.23390324412899,6
"ESSFmv3/03","Ss",23.4961701301992,NA
"ESSFmv3/03","Sx",9.51292395220921,6
"ESSFmv3/03","Sx",9.51292395220921,6
"ESSFmv3/03","Yc",16.3545142372147,NA
"ESSFmv3/04","At",17.0113420106961,NA
"ESSFmv3/04","Ba",14.068333421385,NA
"ESSFmv3/04","Bl",12.2279441301536,12
"ESSFmv3/04","Bl",12.2279441301536,12
"ESSFmv3/04","Cw",15.4607386963726,NA
"ESSFmv3/04","Fd",19.9016411257667,NA
"ESSFmv3/04","Hm",13.0866214644259,NA
"ESSFmv3/04","Hw",16.8842732633467,NA
"ESSFmv3/04","Lw",22.4791912341538,NA
"ESSFmv3/04","Pl",14.741450155025,15
"ESSFmv3/04","Pl",14.741450155025,15
"ESSFmv3/04","Pw",22.9937519130217,NA
"ESSFmv3/04","Py",20.1798198007282,NA
"ESSFmv3/04","Sb",8.44546319696288,NA
"ESSFmv3/04","Ss",25.1319348578566,NA
"ESSFmv3/04","Sx",13.4118126875236,15
"ESSFmv3/04","Sx",13.4118126875236,15
"ESSFmv3/04","Yc",21.7453320871762,NA
"ESSFmv3/05","At",17.6965202206878,NA
"ESSFmv3/05","Ba",13.4495627509755,NA
"ESSFmv3/05","Bl",12.2773920698244,12
"ESSFmv3/05","Bl",12.2773920698244,12
"ESSFmv3/05","Cw",14.9662209969171,NA
"ESSFmv3/05","Fd",20.5215584742407,NA
"ESSFmv3/05","Hm",12.789767102909,NA
"ESSFmv3/05","Hw",16.7877387883637,NA
"ESSFmv3/05","Lw",22.4904897221619,NA
"ESSFmv3/05","Pl",14.8373814513796,15
"ESSFmv3/05","Pl",14.8373814513796,15
"ESSFmv3/05","Pw",22.9101714619163,NA
"ESSFmv3/05","Py",20.1798198007282,NA
"ESSFmv3/05","Sb",8.86225983303218,NA
"ESSFmv3/05","Ss",25.3227816558291,NA
"ESSFmv3/05","Sx",14.195756760591,15
"ESSFmv3/05","Sx",14.195756760591,15
"ESSFmv3/05","Yc",21.7068982378164,NA
"ESSFmv3/06","At",17.7406358284518,NA
"ESSFmv3/06","Ba",12.9709005256969,NA
"ESSFmv3/06","Bl",12.2663430569659,12
"ESSFmv3/06","Bl",12.2663430569659,12
"ESSFmv3/06","Cw",15.6508405161308,NA
"ESSFmv3/06","Fd",19.4102196368023,NA
"ESSFmv3/06","Hm",12.32637378265,NA
"ESSFmv3/06","Hw",15.9615865216628,NA
"ESSFmv3/06","Lw",22.4972573807259,NA
"ESSFmv3/06","Pl",13.7840441629875,12
"ESSFmv3/06","Pl",13.7840441629875,12
"ESSFmv3/06","Pw",22.9588071271751,NA
"ESSFmv3/06","Py",20.1798198007282,NA
"ESSFmv3/06","Sb",9.45141231585616,NA
"ESSFmv3/06","Ss",25.1526953432101,NA
"ESSFmv3/06","Sx",13.5883213970179,NA
"ESSFmv3/06","Yc",21.1690814187447,NA
"ESSFmv3/07","At",17.7406358284518,NA
"ESSFmv3/07","Ba",11.0826739789257,NA
"ESSFmv3/07","Bl",12.1222210746141,9
"ESSFmv3/07","Bl",12.1222210746141,9
"ESSFmv3/07","Cw",15.5938380433109,NA
"ESSFmv3/07","Fd",19.4518012826318,NA
"ESSFmv3/07","Hm",11.591691593507,NA
"ESSFmv3/07","Hw",15.0255868589806,NA
"ESSFmv3/07","Lw",22.4972573807259,NA
"ESSFmv3/07","Pl",12.7178433484436,9
"ESSFmv3/07","Pl",12.7178433484436,9
"ESSFmv3/07","Pw",22.9961414885091,NA
"ESSFmv3/07","Py",20.1798198007282,NA
"ESSFmv3/07","Sb",9.32280785437267,NA
"ESSFmv3/07","Ss",24.5528411668881,NA
"ESSFmv3/07","Sx",13.0826243065089,9
"ESSFmv3/07","Sx",13.0826243065089,9
"ESSFmv3/07","Yc",20.0752919182912,NA
"ESSFmv4/01","At",15.8861679706138,NA
"ESSFmv4/01","Ba",14.0792109885233,NA
"ESSFmv4/01","Bl",12.2782536160267,12
"ESSFmv4/01","Cw",14.9714631476366,NA
"ESSFmv4/01","Fd",18.6894048071551,NA
"ESSFmv4/01","Hm",13.7077252576576,NA
"ESSFmv4/01","Hw",16.7820710964646,NA
"ESSFmv4/01","Lw",22.2409686761499,NA
"ESSFmv4/01","Pl",15.6885801863323,15
"ESSFmv4/01","Pw",23.2703255363153,NA
"ESSFmv4/01","Py",18.1670415948775,NA
"ESSFmv4/01","Sb",8.90613266995378,NA
"ESSFmv4/01","Ss",24.2981585748594,NA
"ESSFmv4/01","Sx",14.1834060964402,15
"ESSFmv4/01","Yc",20.7497147363885,NA
"ESSFmv4/02","At",14.3841216415518,NA
"ESSFmv4/02","Ba",12.6755409229777,NA
"ESSFmv4/02","Bl",10.3070472696193,9
"ESSFmv4/02","Cw",12.5191733501274,NA
"ESSFmv4/02","Fd",16.6214378467169,NA
"ESSFmv4/02","Hm",12.9856899443056,NA
"ESSFmv4/02","Hw",15.3179781133876,NA
"ESSFmv4/02","Lw",21.9186288058285,NA
"ESSFmv4/02","Pl",12.1764749177494,12
"ESSFmv4/02","Pw",22.9139187248204,NA
"ESSFmv4/02","Py",18.3485966890074,NA
"ESSFmv4/02","Sb",9.16376202223889,NA
"ESSFmv4/02","Ss",21.5191097743022,NA
"ESSFmv4/02","Sx",9.80057977276827,9
"ESSFmv4/02","Yc",17.1433086517066,NA
"ESSFmv4/04","At",17.9548474194135,NA
"ESSFmv4/04","Ba",12.9214915139886,NA
"ESSFmv4/04","Bl",14.6801951261465,15
"ESSFmv4/04","Cw",16.482905322448,NA
"ESSFmv4/04","Fd",19.2003452254561,NA
"ESSFmv4/04","Hm",13.4203967719307,NA
"ESSFmv4/04","Hw",16.577836791008,NA
"ESSFmv4/04","Lw",22.5295928690817,NA
"ESSFmv4/04","Pl",15.8494881108484,18
"ESSFmv4/04","Pw",22.7311207823448,NA
"ESSFmv4/04","Py",19.6967215563078,NA
"ESSFmv4/04","Sb",9.81684913261258,NA
"ESSFmv4/04","Ss",24.8824144302884,NA
"ESSFmv4/04","Sx",15.7539775337927,15
"ESSFmv4/04","Yc",20.9340156016539,NA
"ESSFmv4/05","At",16.6064782333625,NA
"ESSFmv4/05","Ba",10.4229624304755,NA
"ESSFmv4/05","Bl",12.8005829279268,15
"ESSFmv4/05","Cw",13.7047639364226,NA
"ESSFmv4/05","Fd",18.8062831303938,NA
"ESSFmv4/05","Hm",11.3413970749143,NA
"ESSFmv4/05","Hw",12.5537853331873,NA
"ESSFmv4/05","Lw",22.1851587419797,NA
"ESSFmv4/05","Pl",13.0897384138171,15
"ESSFmv4/05","Pw",23.2472045956809,NA
"ESSFmv4/05","Py",18.4148262825165,NA
"ESSFmv4/05","Sb",9.95264226357878,NA
"ESSFmv4/05","Ss",23.4932215940654,NA
"ESSFmv4/05","Sx",12.5076756273583,15
"ESSFmv4/05","Yc",17.9085727907678,NA
"ESSFmvp/00","At",16.3722905285201,NA
"ESSFmvp/00","Ba",11.6953058578077,NA
"ESSFmvp/00","Bl",11.5893218834626,NA
"ESSFmvp/00","Cw",14.249901327393,NA
"ESSFmvp/00","Fd",16.2685745411685,NA
"ESSFmvp/00","Hm",12.3343995994197,NA
"ESSFmvp/00","Hw",13.7016675096989,NA
"ESSFmvp/00","Lw",21.6270121682588,NA
"ESSFmvp/00","Pl",12.3416294470545,NA
"ESSFmvp/00","Pw",23.0559811571195,NA
"ESSFmvp/00","Py",18.6311021736919,NA
"ESSFmvp/00","Sb",8.60441897381901,NA
"ESSFmvp/00","Ss",22.854930407657,NA
"ESSFmvp/00","Sx",11.5151076816545,NA
"ESSFmvp/00","Yc",16.0073357268647,NA
"ESSFmw1/01","At",18.0041894384586,NA
"ESSFmw1/01","Ba",13.1041598706099,NA
"ESSFmw1/01","Bl",13.9829798800663,NA
"ESSFmw1/01","Cw",16.7065795581693,NA
"ESSFmw1/01","Fd",21.9652703829659,NA
"ESSFmw1/01","Hm",12.6123015970799,NA
"ESSFmw1/01","Hw",18.5365936500793,NA
"ESSFmw1/01","Lw",21.5139904748038,NA
"ESSFmw1/01","Pl",16.4301592515219,NA
"ESSFmw1/01","Pw",22.9854577658219,NA
"ESSFmw1/01","Py",18.3973609248746,NA
"ESSFmw1/01","Sb",9.97203487242019,NA
"ESSFmw1/01","Ss",23.6687508108882,NA
"ESSFmw1/01","Sx",14.9201321996077,NA
"ESSFmw1/01","Yc",18.9887655173572,NA
"ESSFmw1/02","At",17.1773002923576,NA
"ESSFmw1/02","Ba",12.3805054738495,NA
"ESSFmw1/02","Bl",11.7220153084215,NA
"ESSFmw1/02","Cw",11.0001412881037,NA
"ESSFmw1/02","Fd",15.3777158913914,NA
"ESSFmw1/02","Hm",11.432387879848,NA
"ESSFmw1/02","Hw",13.1504476040816,NA
"ESSFmw1/02","Lw",18.5881735844468,NA
"ESSFmw1/02","Pl",12.4818697045709,NA
"ESSFmw1/02","Pw",21.6965079532201,NA
"ESSFmw1/02","Py",15.6080716655184,NA
"ESSFmw1/02","Sb",9.92511945548711,NA
"ESSFmw1/02","Ss",23.2499272111242,NA
"ESSFmw1/02","Sx",11.4818315615974,NA
"ESSFmw1/02","Yc",16.9834765203585,NA
"ESSFmw1/03","At",17.7632521220202,NA
"ESSFmw1/03","Ba",12.5938854786277,NA
"ESSFmw1/03","Bl",12.9493907848307,NA
"ESSFmw1/03","Cw",15.3084154990021,NA
"ESSFmw1/03","Fd",21.9974468643899,NA
"ESSFmw1/03","Hm",11.6329181278731,NA
"ESSFmw1/03","Hw",16.0960502708328,NA
"ESSFmw1/03","Lw",19.6798293676216,NA
"ESSFmw1/03","Pl",14.980787634078,NA
"ESSFmw1/03","Pw",22.2958470643708,NA
"ESSFmw1/03","Py",17.6651337838544,NA
"ESSFmw1/03","Sb",9.97305608696747,NA
"ESSFmw1/03","Ss",23.2499272111242,NA
"ESSFmw1/03","Sx",13.2672595890983,NA
"ESSFmw1/03","Yc",18.1913254729078,NA
"ESSFmw1/04","At",17.4387082397184,NA
"ESSFmw1/04","Ba",13.0254110574705,NA
"ESSFmw1/04","Bl",13.1312788623898,NA
"ESSFmw1/04","Cw",16.101960892964,NA
"ESSFmw1/04","Fd",21.385257383787,NA
"ESSFmw1/04","Hm",12.0295034281198,NA
"ESSFmw1/04","Hw",17.7087894478129,NA
"ESSFmw1/04","Lw",21.187747403062,NA
"ESSFmw1/04","Pl",15.883494254187,NA
"ESSFmw1/04","Pw",22.3818743367758,NA
"ESSFmw1/04","Py",18.3974475109641,NA
"ESSFmw1/04","Sb",10.0935322259768,NA
"ESSFmw1/04","Ss",22.5996423976964,NA
"ESSFmw1/04","Sx",13.8634325695724,NA
"ESSFmw1/04","Yc",17.3339050882262,NA
"ESSFmw1/05","At",19.1299858016442,NA
"ESSFmw1/05","Ba",14.9038495090827,NA
"ESSFmw1/05","Bl",14.1628618872131,NA
"ESSFmw1/05","Cw",18.1270114944834,NA
"ESSFmw1/05","Fd",21.4135749453366,NA
"ESSFmw1/05","Hm",12.7103396413814,NA
"ESSFmw1/05","Hw",20.3019726252385,NA
"ESSFmw1/05","Lw",22.2655962776436,NA
"ESSFmw1/05","Pl",16.3486154927008,NA
"ESSFmw1/05","Pw",23.2255742323214,NA
"ESSFmw1/05","Py",19.9156635831007,NA
"ESSFmw1/05","Sb",10.0434988154962,NA
"ESSFmw1/05","Ss",24.5988571408148,NA
"ESSFmw1/05","Sx",15.301051024512,NA
"ESSFmw1/05","Yc",19.0044929751828,NA
"ESSFmw1/06","At",21.7298502144037,NA
"ESSFmw1/06","Ba",14.8279267989564,NA
"ESSFmw1/06","Bl",14.4382664057625,NA
"ESSFmw1/06","Cw",18.6617318318401,NA
"ESSFmw1/06","Fd",21.9568149227358,NA
"ESSFmw1/06","Hm",13.3088800898452,NA
"ESSFmw1/06","Hw",19.3934598419951,NA
"ESSFmw1/06","Lw",23.091166831412,NA
"ESSFmw1/06","Pl",17.4268934558412,NA
"ESSFmw1/06","Pw",22.9554611261188,NA
"ESSFmw1/06","Py",20.6361033645451,NA
"ESSFmw1/06","Sb",9.59849187882517,NA
"ESSFmw1/06","Ss",26.3030703802786,NA
"ESSFmw1/06","Sx",17.1087947106946,NA
"ESSFmw1/06","Yc",21.7443404149245,NA
"ESSFmw1/07","At",22.3079523821472,NA
"ESSFmw1/07","Ba",17.205420054553,NA
"ESSFmw1/07","Bl",14.550488319768,NA
"ESSFmw1/07","Cw",20.1840476702478,NA
"ESSFmw1/07","Fd",24.007435471573,NA
"ESSFmw1/07","Hm",12.3429847710745,NA
"ESSFmw1/07","Hw",21.7019744296612,NA
"ESSFmw1/07","Lw",23.1658779270155,NA
"ESSFmw1/07","Pl",16.3723637662755,NA
"ESSFmw1/07","Pw",22.9021353896767,NA
"ESSFmw1/07","Py",20.9212285351019,NA
"ESSFmw1/07","Sb",10.1005054352535,NA
"ESSFmw1/07","Ss",30.8634933320045,NA
"ESSFmw1/07","Sx",16.9251172098148,NA
"ESSFmw1/07","Yc",22.2646074526447,NA
"ESSFmw1/08","At",22.243906226525,NA
"ESSFmw1/08","Ba",12.7023489636337,NA
"ESSFmw1/08","Bl",12.7026901630653,NA
"ESSFmw1/08","Cw",15.8544762829741,NA
"ESSFmw1/08","Fd",22.6469553065648,NA
"ESSFmw1/08","Hm",11.6258568190078,NA
"ESSFmw1/08","Hw",16.9973119999654,NA
"ESSFmw1/08","Lw",23.1359888085551,NA
"ESSFmw1/08","Pl",14.3991590660199,NA
"ESSFmw1/08","Pw",22.8936787357014,NA
"ESSFmw1/08","Py",20.6357462612146,NA
"ESSFmw1/08","Sb",10.3038240454621,NA
"ESSFmw1/08","Ss",25.2136299785022,NA
"ESSFmw1/08","Sx",14.1973294650371,NA
"ESSFmw1/08","Yc",19.8849610839699,NA
"ESSFmw2/01","At",17.633386239452,NA
"ESSFmw2/01","Ba",14.032857542419,NA
"ESSFmw2/01","Bl",12.49579224155,NA
"ESSFmw2/01","Cw",17.7027004638079,NA
"ESSFmw2/01","Fd",22.5143337527462,NA
