Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp
CWHxm2/13,23.62829109,23.6801528,23.73201451,NA,Fd
CWHdm/14,38.89649259,38.91456984,38.93264708,NA,Fd
CWHxm2/14,22.81683739,22.82744158,22.83804576,NA,Fd
CWHvm1/01,31.80834893,32.97149922,33.80448577,35.78333325,Fd
CWHwm/02,18.86181853,19.55199579,20.19536669,NA,Fd
CWHvm2/01,21.20556595,21.98099948,22.53632385,NA,Fd
CWHws2/03,16.25487257,18.139083,20.05884159,20,Fd
CWHws2/02,13.54463628,13.90890654,14.25620292,NA,Fd
CWHwm/03,21.36304112,22.22350376,22.77010415,NA,Fd
CWHws2/04,21.21862228,22.00132202,22.73892048,NA,Fd
CWHwm/08,20.81773388,21.15322042,21.60335904,NA,Fd
CWHws2/05,20.66140856,20.91977825,21.50346377,NA,Fd
CWHwm/04,21.63819591,22.18889491,22.77010415,NA,Fd
CWHws2/06,21.7440263,22.16044095,22.61617326,NA,Fd
CWHwm/09,20.9700533,21.42831464,21.6766947,NA,Fd
CWHwm/10,21.13131163,21.36733534,21.60335904,NA,Fd
CWHws2/10,20.98845934,21.22288747,21.4573156,NA,Fd
CWHws2/11,20.82829115,21.28345454,21.5301555,NA,Fd
CWHvmy/101,20.14946259,20.95850731,21.96327074,NA,Fd
CWHvmy/102,14.01997311,16.32713788,19.21948161,NA,Fd
CWHvmy/110,21.84051922,22.70401183,23.40986752,NA,Fd
CWHvmy/111,21.84051922,22.70401183,23.40986752,NA,Fd
CWHxm1/08,24.0250192,24.07775169,24.13048418,NA,Fd
CWHxm1/10,24.0250192,24.07775169,24.13048418,NA,Fd
CWHxm1/09,24.0250192,24.07775169,24.13048418,NA,Fd
CWHxm1/13,24.0250192,24.07775169,24.13048418,NA,Fd
CWHxm1/14,24.0250192,24.07775169,24.13048418,NA,Fd
CWHxm1/15,22.93095106,22.9513505,22.97174994,NA,Fd
CWHvmz/101,19.97700221,21.48627143,23.14246862,NA,Fd
CWHxm1/02,14.45154438,14.84020508,15.21075538,NA,Fd
CWHxm1/03,14.45154438,16.4136676,18.58788816,NA,Fd
CWHxm1/04,16.34472463,18.28679157,20.19505488,NA,Fd
CWHxm1/05,22.63935739,22.78780776,22.93625812,NA,Fd
CWHxm1/06,22.06147124,22.5058565,22.94327101,NA,Fd
CWHxm1/07,24.0250192,24.07775169,24.13048418,NA,Fd
CWHxm1/11,22.39378343,22.64390816,22.89403289,NA,Fd
CWHxm1/12,22.22289086,22.70853062,22.97174994,NA,Fd
CMXdmz/110,22.01474846,24.02879297,25.57697718,NA,Fd
CWHwm/01,19.59880215,20.93018332,21.64982131,NA,Fd
CMXdmz/102,14.28207671,14.92449202,15.60078974,NA,Fd
CMXdmz/103,14.28207671,14.92449202,15.60078974,NA,Fd
CWHws2/01,18.73430851,20.1367508,21.43847175,NA,Fd
CWHxm1/01,19.98870144,20.72011274,21.40192127,NA,Fd
IDFww/03,21.29282377,21.86547425,22.41144096,18,Fd
IDFww/03,21.29282377,21.86547425,22.41144096,18,Fd
IDFww/02,18.80252887,18.84000084,18.90555411,12,Fd
IDFww/02,18.80252887,18.84000084,18.90555411,12,Fd
IDFww/04,29.18957345,31.52392682,33.79415302,24,Fd
IDFww/04,29.18957345,31.52392682,33.79415302,24,Fd
IDFww/05,33.35670116,33.57542709,33.79415302,27,Fd
IDFww/05,33.35670116,33.57542709,33.79415302,27,Fd
IDFww/06,35.39832744,35.47602319,35.55371894,36,Fd
IDFww/06,35.39832744,35.47602319,35.55371894,36,Fd
IDFww/07,32.74308173,33.45862061,33.84644646,NA,Fd
CWHxm2/01,19.65862554,20.37795896,21.0485087,NA,Fd
CWHdsz/102,14.12218037,14.86954068,15.9722133,NA,Fd
ICHdw1/101,18.66825369,20.73124449,22.73723962,NA,Fd
CWHmsz/102,13.78615071,16.05483703,18.89894282,NA,Fd
CWHdsz/110,20.29635455,22.15318982,23.58052822,NA,Fd
CWHmsz/110,21.47626726,22.32535871,23.01944227,NA,Fd
ICHdwz/101,17.904099,20.06532562,22.48095537,NA,Fd
CWHmsy/103,16.71928772,17.77959175,19.09835839,NA,Fd
ICHxw/101,21.20140114,22.05268347,23.10990237,NA,Fd
