Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp
CDFmm/11,30.94417146,31.64805715,32,NA,Fd
CDFmm/11,20.23638909,20.23638909,20.23638909,NA,Py
CDFmm/11,21.51126214,25.1198756,27.02440231,NA,Ba
CDFmm/11,24.62322723,26.1299906,26.88337229,NA,Ss
CDFmm/12,18.31905263,18.74664193,19.17423124,NA,Pl
CDFmm/12,20.41779183,20.93733214,21.45687245,NA,Sx
CDFmm/12,19.37197616,19.94027881,20.50858145,NA,Bl
CDFmm/12,26.29078298,26.40530089,26.51981879,24,Cw
CDFmm/12,23.31847019,23.6598369,24.0012036,NA,Hw
CDFmm/12,31.42465569,31.54063707,31.65661844,28,Fd
CDFmm/12,19.15153996,19.25154217,19.35154439,NA,Py
CDFmm/12,31.92502574,32.53316687,33.14130801,NA,Ba
CDFmm/12,32.37362688,33.03190323,33.69017958,NA,Ss
CDFmm/13,18.72810962,18.95401178,19.17991394,NA,Pl
CDFmm/13,20.94996603,21.39090599,21.83184595,NA,Sx
CDFmm/13,20.12423734,20.53641807,20.9485988,NA,Bl
CDFmm/13,27.59708471,27.73258236,27.86808001,28,Cw
CDFmm/13,23.80920248,23.85048319,23.89176391,NA,Hw
CDFmm/13,31.33863288,31.39553881,31.45244473,28,Fd
CDFmm/13,19.95735079,19.97604097,19.99473116,NA,Py
CDFmm/13,33.92930481,33.98345337,34.03760192,NA,Ba
CDFmm/13,35.06217083,35.46388555,35.86560027,NA,Ss
CDFmm/14,16.06432665,16.13337007,16.20241349,NA,Pl
CDFmm/14,17.01988999,17.10716706,17.19444413,NA,Sx
CDFmm/14,18.08375729,18.13082973,18.17790218,NA,Bl
CDFmm/14,21.61015277,21.89426179,22.17837081,20,Cw
CDFmm/14,18.09585104,18.27165904,18.44746703,NA,Hw
CDFmm/14,30.94417146,31.47208573,32,NA,Fd
CDFmm/14,20.23638909,20.23638909,20.23638909,NA,Py
CDFmm/14,26.82396234,26.92418232,27.02440231,NA,Ba
CDFmm/14,26.88337229,26.88337229,26.88337229,NA,Ss
CMXdmz/101,18.05288303,20.67715608,23.35985312,NA,Pl
CMXdmz/101,13.71301034,15.33530417,16.93950504,NA,Sx
CMXdmz/101,20.72000634,22.72464806,24.50384944,NA,Bl
CMXdmz/101,17.77956377,23.4990069,30.61378712,NA,Cw
CMXdmz/101,-50.82929847,-22.45815452,3.042266524,NA,Hw
CMXdmz/101,13.6074831,15.26050951,17.45898984,NA,Fd
CMXdmz/101,12.81338018,14.13390465,15.50354366,NA,Py
CMXdmz/101,-472.8892136,-275.557237,-103.4732666,NA,Ba
CMXdmz/101,45.88972368,45.88972368,45.88972368,NA,Ss
CMXdmz/102,11.41712856,12.5212033,14.6405072,NA,Pl
CMXdmz/102,9.097905476,10.20854354,11.75258829,NA,Sx
CMXdmz/102,27.48433815,27.48433815,27.48433815,NA,Bl
CMXdmz/102,33.82872033,33.82872033,33.82872033,NA,Cw
CMXdmz/102,-129.8242805,-110.6448017,-83.92811708,NA,Hw
CMXdmz/102,14.62191205,15.19772623,15.74654719,NA,Fd
CMXdmz/102,12.61843318,12.99980023,13.64131599,NA,Py
CMXdmz/102,-1168.058986,-1026.755103,-882.744111,NA,Ba
CMXdmz/102,45.88972368,45.88972368,45.88972368,NA,Ss
CMXdmz/103,11.41712856,12.5212033,14.6405072,NA,Pl
CMXdmz/103,9.097905476,10.20854354,11.75258829,NA,Sx
CMXdmz/103,27.48433815,27.48433815,27.48433815,NA,Bl
CMXdmz/103,33.82872033,33.82872033,33.82872033,NA,Cw
CMXdmz/103,-129.8242805,-110.6448017,-83.92811708,NA,Hw
