"Unit","SImin","SImean","SImax","MeanPlotSiteIndex","Spp"
"CWHmm2/08",18.6622419616835,19.0985827690565,19.6500409100231,NA,"Pl"
"CWHmm2/09",12.6874139516226,13.3226089490939,13.9578039465652,16,"Pl"
"CWHmm2/10",15.6508589342732,16.2361675872417,16.5995576865214,NA,"Pl"
"CWHms1/01",16.0999453091602,17.261361165161,18.6122175998644,NA,"Pl"
"CWHms1/02",14.3611570066243,14.4923204629152,14.5818975330826,12,"Pl"
"CWHms1/03",15.5130364310691,16.50810317201,17.7348858388286,NA,"Pl"
"CWHms1/04",17.9896308544433,19.042307770508,19.7727633101807,NA,"Pl"
"CWHms1/05",15.1303661746092,17.1002041388647,18.9036053958301,NA,"Pl"
"CWHms1/06",18.7843606720169,19.2235567299419,19.7786234061057,NA,"Pl"
"CWHms1/07",18.7843606720169,19.2235567299419,19.7786234061057,NA,"Pl"
