ID1,ID2,lat,long,el
KN02392,1809,49.79,-116.43,1277
KN02393,1810,49.59,-116.13,1142
KN02394,1811,49.73,-116.37,1082
KN02395,1812,49.77,-116.39,1233
KN02396,1813,49.74,-116.37,1208
KN02397,1814,49.47,-116.2,1464
KN02398,1815,49.47,-116.2,1481
KN02399,1816,49.54,-116.21,1297
KN02400,1817,49.6,-116.13,1046
KN02401,1818,49.59,-116.13,1041
KN02402,1819,49.53,-116.35,1644
KN02403,1820,49.53,-116.35,1627
KN02404,1821,49.54,-116.36,1583
KN02405,1822,49.54,-116.36,1560
KN02406,1823,49.6,-116.25,1082
KN02407,1824,49.55,-116.33,1633
KN02408,1825,49.3,-116.96,1752
KN02409,1826,49.3,-116.95,1682
KN02410,1827,49.3,-116.94,1655
KN02411,1828,49.15,-116.96,1787
KN02412,1829,49.07,-116.9,1696
KN02413,1830,49.32,-117.27,1055
KN02414,1831,49.32,-117.27,1060
KN02415,1832,49.16,-116.88,1521
KN02416,1833,49.16,-116.85,1376
KN02417,1834,49.27,-117.04,1800
KN02418,1835,49.27,-117.04,1783
KN02419,1836,49.32,-116.94,1715
KN02420,1837,49.31,-116.93,1805
KN02421,1838,49.29,-117.02,1561
KN02422,1839,49.3,-116.94,1345
KN02423,1840,49.32,-116.79,558
KN02424,1841,49.2,-116.88,1796
KN02425,1842,49.22,-116.89,1629
KN02426,1843,49.23,-116.95,1587
KN02427,1844,49.2,-117,1701
KN02428,1845,49.22,-116.95,1473
KN02429,1846,49.27,-116.95,1474
KN02430,1847,49.29,-117.26,1214
KN02431,1848,49.3,-117.25,1170
KN02432,1849,49.26,-117.4,997
KN02433,1850,49.27,-117.41,1115
KN02434,1851,49.26,-117.43,1125
KN02435,1852,49.26,-117.43,1189
KN02436,1853,49.26,-117.43,1196
KN02437,1854,49.26,-117.39,975
KN02438,1855,49.14,-117.36,1429
KN02439,1856,49.05,-117.4,802
KN02440,1857,49.05,-117.4,798
KN02441,1858,49.66,-117.07,1573
KN02442,1859,49.65,-117.06,1387
KN02443,1860,49.65,-117.06,1386
KN02444,1861,49.66,-117.06,1541
KN02445,1862,49.62,-117.25,1011
KN02446,1863,49.5,-117.47,1213
KN02447,1864,49.5,-117.47,1229
KN02448,1865,49.31,-117.48,1844
KN02449,1866,49.31,-117.48,1877
KN02450,1867,49.57,-117.33,1840
KN02451,1868,49.57,-117.32,1610
KN02452,1869,49.56,-117.33,1650
KN02453,1870,49.31,-117.49,1902
KN02454,1871,49.31,-117.5,1637
KN02455,1872,49.3,-117.5,1672
KN02456,1873,49.41,-117.43,1653
KN02457,1874,49.4,-117.43,1643
KN02458,1875,49.17,-117.08,1428
KN02459,1876,49.17,-117.08,1403
KN02460,1877,49.41,-117.3,1866
KN02461,1878,49.41,-117.3,1821
KN02462,1879,49.49,-117.44,997
KN02463,1880,49.19,-117.56,1188
KN02464,1881,49.19,-117.56,1085
KN02465,1882,49.21,-117.45,1033
KN02466,1883,49.14,-117.23,759
KN02467,1884,49.14,-117.17,860
KN02468,1885,49.28,-114.8,1350
KN02469,1886,49.36,-114.97,1010
KN02470,1887,49.33,-115.18,865
KN02471,1888,49.56,-115.32,940
KN02472,1889,49.64,-115.37,1595
KN02473,1890,49.65,-115.38,1620
KN02474,1891,49.7,-114.94,1780
KN02475,1892,49.79,-115.61,1800
KN02477,1893,49.76,-115.96,1770
KN02478,1894,49.73,-116.04,1465
KN02479,1895,49.34,-115.7,1805
KN02481,1896,49.2,-115.76,1660
KN02482,1897,50.21,-116.08,2070
KN02483,1898,49.25,-114.68,1670
KN02484,1899,49.01,-114.88,1780
KN02486,1900,49.31,-114.7,1730
KN02487,1901,49.53,-114.8,1425
KN02488,1902,49.68,-115.23,1175
KN02490,1903,49.38,-114.99,1130
KN02491,1904,49.25,-114.87,1680
KN02492,1905,49.25,-114.87,1700
KN02493,1906,49.64,-115.37,1615
KN02494,1907,49.47,-114.78,1600
KN02496,1908,49.7,-114.94,1755
KN02498,1909,49.69,-114.94,1705
KN02499,1910,49.9,-115.29,1470
KN02500,1911,49.89,-115.29,1475
KN02501,1912,49.89,-115.3,1525
KN02502,1913,49.72,-115.05,1475
KN02503,1914,49.44,-117.65,1370
KN02504,1915,49.6,-116.93,1315
KN02505,1916,49.38,-117.27,1160
KN02506,1917,49.44,-117.3,1205
KN02507,1918,49.24,-117.19,1410
KN02508,1919,49.46,-117.34,1370
KN02509,1920,49.3,-117.4,1085
KN02510,1921,49.23,-117.52,1305
KN02511,1922,49.38,-117.16,1160
KN02512,1923,49.38,-117.16,1165
KN02513,1924,49.09,-116.96,1385
KN02514,1925,49.04,-115.48,1310
KN02515,1926,49.04,-115.49,1275
KN02516,1927,49.25,-115.45,1167
KN02517,1928,49.42,-115.59,1245
KN02518,1929,49.38,-115.58,1460
KN02519,1930,49.39,-115.57,1365
KN02520,1931,49.72,-115.93,1181
KN02521,1932,49.7,-115.95,1120
KN02522,1933,49.8,-115.92,1325
KN02523,1934,49.82,-115.87,1340
KN02524,1935,49.84,-115.89,1317
KN02525,1936,49.81,-115.6,1370
KN02526,1937,49.17,-114.94,1135
KN02527,1938,49.18,-114.91,1258
KN02528,1939,49.26,-114.96,1033
KN02529,1940,49.22,-114.54,1370
KN02530,1941,49.2,-114.52,1405
KN02531,1942,49.09,-114.56,1362
KN02533,1943,49.09,-114.52,1320
KN02534,1944,49.1,-114.48,1375
KN02535,1945,49.14,-114.46,1400
KN02536,1946,49.23,-114.55,1395
KN02537,1947,49.8,-114.86,1240
KN02540,1948,49.57,-114.78,1370
KN02541,1949,49.57,-114.77,1410
KN02542,1950,49.57,-114.77,1430
KN02543,1951,49.6,-115.3,1078
KN02545,1952,49.67,-115.2,1125
KN02546,1953,49.2,-114.82,1410
KN02547,1954,49.16,-114.76,1660
KN02548,1955,49.84,-115.96,1700
KN02549,1956,49.21,-114.48,1415
KN02550,1957,49.28,-114.71,1716
KN02551,1958,49.33,-115.13,1275
KN02552,1959,49.84,-115.83,1205
KN02553,1960,50.03,-115.87,1355
KN02554,1961,50.05,-115.85,1850
KN02555,1962,49.99,-115.92,1705
KN02556,1963,49.99,-115.93,1795
KN02557,1964,49.39,-114.91,1710
KN02558,1965,49.4,-114.95,1760
KN02560,1966,49.28,-117.14,1725
KN02561,1967,49.29,-117.17,1690
KN02562,1968,49.29,-117.12,1600
KN02563,1969,49.29,-117.09,1545
KN02564,1970,49.22,-117.15,1675
KN02565,1971,49.03,-116.97,1632
KN02566,1972,49.6,-117.37,1500
KN02567,1973,49.3,-117.09,16
KN02569,1974,49.23,-117.14,1775
KN02571,1975,49.6,-115.24,1380
KN02572,1976,49.6,-115.25,1375
KN02573,1977,49.68,-114.72,1420
KN02574,1978,49.68,-114.71,1425
KN02575,1979,49.71,-114.71,1445
KN02576,1980,49.9,-114.87,1245
KN02577,1981,49.93,-114.85,1295
KN02578,1982,49.99,-114.84,1520
KN02579,1983,49.67,-114.78,1260
KN02580,1984,49.82,-114.79,1452
KN02581,1985,49.71,-114.87,1425
KN02582,1986,49.15,-115.03,1440
KN02583,1987,49,-114.98,1330
KN02584,1988,49.01,-114.98,1465
KN02585,1989,49.02,-114.84,1560
KN02586,1990,49.52,-115.83,1125
KN02587,1991,49.39,-115.78,1335
KN02588,1992,49.32,-115.47,1485
KN02589,1993,49.35,-115.51,1208
KN02590,1994,49.43,-115.6,1520
KN02591,1995,49.76,-115.9,1215
KN02593,1996,49.69,-115.95,1160
KN02594,1997,49.29,-117.51,1600
KN02595,1998,49.43,-117.28,1529
KN02596,1999,49.56,-117.31,1325
KN02597,2000,49.56,-115.51,895
KN02599,2001,49.54,-115.5,918
KN02601,2002,49.47,-115.45,835
KN02602,2003,49.35,-115.35,828
KN02603,2004,49.43,-115.64,1320
KN02604,2005,50.14,-115.97,1135
KN02605,2006,50.06,-115.66,1090
KN02607,2007,50.02,-115.67,1160
KN02608,2008,50.06,-115.81,895
KN02609,2009,49.77,-115.85,1110
KN02611,2010,49.78,-115.8,905
KN02612,2011,49.45,-115.86,1060
KN02614,2012,49.62,-116.06,965
KN02615,2013,49.21,-115.33,1010
KN02616,2014,49.07,-115.27,960
KN02617,2015,49.32,-115.17,890
KN02618,2016,49.91,-115.68,920
KN02619,2017,49.9,-115.69,895
KN02620,2018,49.81,-115.65,1090
KN02621,2019,49.79,-115.66,1000
KN02622,2020,50.06,-115.75,905
KN02623,2021,50.14,-115.66,1080
KN02624,2022,49.56,-115.83,1030
KN02625,2023,49.49,-115.35,910
KN02627,2024,49.46,-115.43,820
KN02628,2025,49.49,-115.13,1095
KN02629,2026,49.49,-115.13,1105
KN02630,2027,49.5,-115.15,1170
KN02634,2028,49.65,-115.09,1290
KN02635,2029,49.62,-115.06,1441
KN02637,2030,49.69,-114.93,1390
KN02638,2031,49.65,-114.9,1154
KN02639,2032,49.61,-114.91,1200
KN02640,2033,49.61,-114.9,1260
KN02641,2034,49.41,-115.31,910
KN02642,2035,49.28,-115.26,795
KN02643,2036,49.15,-115.06,1220
KN02644,2037,49.1,-115.05,1290
KN02646,2038,49.29,-114.78,1435
KN02647,2039,49.27,-114.8,1390
KN02648,2040,49.27,-114.81,1410
KN02649,2041,49.27,-114.81,1300
KN02650,2042,49.41,-114.85,1865
KN02652,2043,49.34,-114.96,1140
KN02654,2044,49.43,-114.89,1650
KN02655,2045,49.49,-114.93,1315
KN02656,2046,49.49,-114.88,1865
KN02658,2047,49.52,-114.9,1875
KN02661,2048,49.52,-114.9,1755
KN02662,2049,49.5,-114.9,1730
KN02663,2050,49.51,-114.86,1615
KN02665,2051,49.52,-114.91,1785
KN02666,2052,49.52,-114.91,1770
KN02667,2053,49.46,-114.9,1600
KN02668,2054,49.51,-114.87,1830
KN02669,2055,49.43,-114.89,1685
KN02672,2056,49.5,-114.9,1765
KN02673,2057,49.49,-114.8,1490
KN02674,2058,49.47,-114.67,1615
KN02675,2059,49.25,-114.68,1630
KN02676,2060,49.53,-117.42,905
KN02677,2061,49.5,-117.41,1015
KN02679,2062,49.5,-117.45,1000
KN02680,2063,49.49,-117.46,1070
KN02681,2064,49.55,-117.33,1080
KN02682,2065,49.59,-117.25,935
KN02683,2066,49.65,-117.14,1000
KN02684,2067,49.65,-117.14,1010
KN02686,2068,49.63,-117.02,1060
KN02687,2069,49.46,-117.44,715
KN02689,2070,49.23,-117.25,745
KN02690,2071,49.31,-117.17,1050
KN02692,2072,49.24,-117.26,800
KN02694,2073,49.4,-117.2,925
KN02696,2074,49.23,-114.93,1180
KN02698,2075,49.24,-114.93,1170
KN02699,2076,49.52,-115.07,1145
KN02702,2077,49.52,-115.07,1195
KN02705,2078,49.47,-114.93,1475
KN02707,2079,49.49,-114.89,1485
KN02708,2080,49.5,-114.91,1390
KN02709,2081,49.63,-115.07,1370
KN02711,2082,49.6,-115.06,1555
KN02712,2083,49.43,-114.9,1690
KN02713,2084,49.45,-114.89,1690
KN02714,2085,49.46,-114.96,1815
KN02716,2086,49.49,-114.88,1707
KN02717,2087,49.65,-114.8,1630
KN02719,2088,49.8,-114.7,1700
KN02721,2089,49.77,-114.72,1555
KN02722,2090,49.77,-114.71,1544
KN02723,2091,49.04,-117.88,1342
KN02724,2092,49.04,-117.88,1276
KN02725,2093,49.27,-117.82,1685
KN02728,2094,49.26,-117.92,1337
KN02729,2095,49.26,-117.91,1337
KN02730,2096,49.43,-117.75,1060
KN02732,2097,49.45,-117.93,1551
KN02733,2098,49.45,-117.93,1454
KN02734,2099,49.37,-117.74,1500
KN02735,2100,49.43,-118.24,1573
KN02736,2101,49.46,-118.27,1779
KN02737,2102,49.42,-118.58,1359
KN02738,2103,49.39,-118.63,1378
KN02739,2104,49.52,-118.52,1688
KN02740,2105,49.52,-118.52,1647
KN02742,2106,49.51,-118.49,1255
KN02743,2107,49.39,-118.6,1281
KN02744,2108,49.4,-118.66,1522
KN02745,2109,49.45,-118.31,1426
KN02747,2110,49.33,-118.13,975
KN02749,2111,49.2,-117.99,1495
KN02750,2112,49.06,-118.09,1212
KN02751,2113,49.2,-118.07,1504
KN02752,2114,49.66,-117.14,1071
KN02753,2115,49.59,-116.92,1580
KN02754,2116,49.59,-116.92,1600
KN02756,2117,49.54,-117.47,1585
KN02757,2118,49.44,-117.29,1520
KN02758,2119,49.35,-117.22,1320
KN02759,2120,49.35,-117.22,1390
KN02760,2121,49.37,-117.19,1605
KN02761,2122,49.37,-117.18,1670
KN02762,2123,49.38,-117.27,1120
KN02764,2124,49.07,-116.75,1705
KN02765,2125,49.07,-116.75,1580
KN02766,2126,49.09,-116.84,1310
KN02767,2127,49.57,-117.03,1630
KN02768,2128,49.57,-117.03,1570
KN02769,2129,49.58,-117.04,1295
KN02770,2130,49.28,-117.32,1610
KN02771,2131,49.27,-117.34,1170
KN02772,2132,49.55,-117.3,1600
KN02773,2133,49.45,-117.29,1258
KN02774,2134,49.12,-117.45,1370
KN02775,2135,49.12,-117.44,1455
KN02776,2136,49.14,-117.43,1820
KN02777,2137,49.11,-117.42,1675
KN02778,2138,49.14,-117.45,1620
KN02779,2139,49.24,-117.51,1380
KN02780,2140,49.27,-117.5,1555
KN02781,2141,49.27,-117.5,1570
KN02782,2142,50.05,-118.34,1720
KN02783,2143,50.03,-118.36,1443
KN02784,2144,49.73,-118.17,766
KN02785,2145,49.25,-116.15,1289
KN02787,2146,49.24,-116.13,1410
KN02790,2147,49.98,-118.4,1731
KN02791,2148,49.98,-118.43,1878
KN02792,2149,49.9,-118.2,567
KN02793,2150,49.89,-118.2,621
KN02794,2151,49.78,-118.29,1360
KN02795,2152,49.78,-118.3,1338
KN02796,2153,49.72,-118.32,1152
KN02797,2154,49.63,-118.33,1014
KN02798,2155,50,-118.34,1291
KN02799,2156,49.44,-117.94,1400
KN02800,2157,49.17,-118.07,1683
KN02801,2158,49.13,-118.04,1677
KN02802,2159,49.03,-117.89,1359
KN02803,2160,49.18,-117.87,1434
KN02804,2161,49.34,-118.02,1554
KN02805,2162,49.25,-116.15,1306
KN02806,2163,49.15,-116.16,1359
KN02807,2164,49.22,-116.16,1079
KN02808,2165,49.22,-116.16,1062
KN02809,2166,49.1,-117.38,1343
KN02810,2167,49.37,-117.75,1565
KN02811,2168,49.13,-118.08,1636
KN02812,2169,49.22,-118.58,1600
KN02813,2170,49.29,-118.55,1534
KN02814,2171,49.43,-117.28,1500
KN02815,2172,49.27,-117.05,1890
KN02816,2173,49.28,-117.03,1745
KN02817,2174,49.36,-116.92,1900
KN02818,2175,49.27,-117.05,1850
KN02819,2176,49.37,-116.95,1905
KN02820,2177,49.2,-116.88,1810
KN02821,2178,49.1,-116.75,1730
KN02822,2179,49.11,-116.72,1755
KN02823,2180,49.42,-117.3,1800
KN02824,2181,49.25,-117.81,1755
KN02825,2182,49.15,-116.74,1700
KN02827,2183,49.32,-118.57,1540
KN02828,2184,49.25,-118.56,1422
KN02829,2185,49.33,-118.59,1849
KN02830,2186,49.45,-117.95,1340
KN02831,2187,49.01,-117.96,864
KN02833,2188,49.66,-117.14,1027
KN02834,2189,49.01,-116.88,1378
KN02835,2190,49.02,-116.9,1485
KN02837,2191,49.28,-117.82,1383
KN02838,2192,49.28,-117.82,1228
KN02844,2193,49.42,-117.74,1010
KN02847,2194,49.75,-118.22,1116
KN02848,2195,49.92,-118.23,934
KN02851,2196,49.86,-118.32,1734
KN02852,2197,49.12,-118.09,1608
KN02854,2198,49.56,-117.3,1484
KN02855,2199,49.25,-118.07,1624
KN02856,2200,49.71,-117.15,1482
KN02857,2201,49.42,-117.26,1513
KN02859,2202,49.52,-118.51,1513
KN02862,2203,49.45,-118.31,1429
KN02864,2204,49.32,-118.12,984
KN02866,2205,49.25,-116.13,1403
KN02869,2206,49.54,-117.46,1560
KN02870,2207,49.35,-117.27,1680
KN02873,2208,49.06,-118.26,1049
KN02874,2209,49.08,-118.3,1260
KN02875,2210,49.61,-115.08,1440
KN02876,2211,49.31,-117.49,1929
KN02877,2212,49.29,-117.52,1331
KN02878,2213,50.21,-117.03,1545
KN02879,2214,50.35,-116.64,1554
KN02880,2215,50.35,-116.64,1554
KN02881,2216,50.46,-116.9,826
KN02882,2217,50.45,-116.9,746
KN02883,2218,50.45,-116.91,643
KN02884,2219,50.31,-116.9,773
KN02885,2220,50.67,-117.53,1536
KN02886,2221,50.67,-117.53,1537
KN02887,2222,50.67,-117.53,1563
KN02888,2223,50.38,-117.02,1486
KN02889,2224,50.34,-116.97,1074
KN02890,2225,50.32,-117.04,835
KN02891,2226,50.45,-117.13,1823
KN02892,2227,50.45,-117.13,1803
KN02893,2228,50.45,-117.13,1675
KN02894,2229,49.9,-116.73,1510
KN02895,2230,49.9,-116.74,1488
KN02896,2231,50.23,-117.04,1846
KN02897,2232,50.23,-117.04,1853
KN02898,2233,50.22,-117.04,1718
KN02899,2234,49.9,-116.74,1535
KN02900,2235,49.91,-116.77,1279
KN02901,2236,49.42,-116.58,1663
KN02902,2237,49.42,-116.58,1682
KN02903,2238,49.54,-116.64,1722
KN02904,2239,49.54,-116.64,1628
KN02905,2240,49.61,-116.67,1655
KN02906,2241,50.18,-117.73,1739
KN02907,2242,50.18,-117.73,1716
KN02908,2243,50.42,-118.04,1438
KN02909,2244,50.42,-118.04,1415
KN02910,2245,50.4,-118.03,1058
KN02911,2246,50.41,-117.98,751
KN02912,2247,50.14,-118.05,1525
KN02913,2248,50.14,-118.05,1485
KN02914,2249,50.02,-118.24,1428
KN02915,2250,50.04,-118.29,1725
KN02916,2251,50.04,-118.3,1728
KN02917,2252,50.04,-118.3,1767
KN02918,2253,50.03,-118.2,1145
KN02919,2254,49.97,-117.76,1773
KN02920,2255,50.01,-117.74,1135
KN02921,2256,50.13,-117.66,1610
KN02922,2257,50.13,-117.65,1619
KN02923,2258,50.11,-117.67,1807
KN02924,2259,50.44,-117.88,480
KN02925,2260,49.74,-118.03,1733
KN02926,2261,49.21,-116.55,1519
KN02927,2262,49.22,-116.56,1546
KN02928,2263,49.2,-116.5,1510
KN02929,2264,49.17,-116.47,1476
KN02930,2265,49.24,-116.37,1488
KN02931,2266,49.23,-116.35,1420
KN02932,2267,49.33,-116.42,995
KN02933,2268,49.33,-116.42,1035
KN02934,2269,49.11,-116,1489
KN02935,2270,49.11,-116.01,1420
KN02936,2271,49.06,-115.97,1320
KN02937,2272,49.06,-115.96,1145
KN02938,2273,49.05,-115.96,1150
KN02939,2274,49.03,-115.86,1350
KN02940,2275,49.05,-115.87,1300
KN02941,2276,49.38,-116.62,1400
KN02942,2277,49.38,-116.6,1450
KN02943,2278,49.32,-115.89,1180
KN02944,2279,49.34,-115.87,1170
KN02945,2280,49.34,-115.87,1170
KN02946,2281,49.31,-115.91,1230
KN02947,2282,49.25,-116.58,1790
KN02948,2283,49.26,-116.58,1930
KN02949,2284,49.25,-116.38,1700
KN02951,2285,49.19,-115.87,1640
KN02952,2286,49.19,-115.87,1630
KN02953,2287,49.34,-116.6,1840
KN02954,2288,49.36,-116.62,1625
KN02956,2289,49.17,-116.77,1830
KN02957,2290,49.16,-116.77,1680
KN02959,2291,49.34,-116.09,1450
KN02960,2292,49.29,-116.12,1645
KN02961,2293,49.17,-115.91,1605
KN02963,2294,49.17,-115.87,1635
KN02965,2295,49.4,-116.69,1810
KN02966,2296,49.35,-116.1,1580
KN02967,2297,49.34,-116.12,1580
KN02968,2298,49.2,-116.55,1255
KN02969,2299,49.15,-116.49,895
KN02972,2300,49.23,-116.33,826
KN02974,2301,49.24,-116.33,836
KN02976,2302,49.24,-116.33,800
KN02977,2303,50.02,-117.07,1390
KN02978,2304,50.02,-117.09,1220
KN02980,2305,50.03,-117.1,1310
KN02981,2306,50.24,-117.66,1000
KN02982,2307,50.23,-117.59,960
KN02983,2308,50.15,-117.39,880
KN02984,2309,50.14,-117.38,950
KN02985,2310,49.09,-116.23,991
KN02986,2311,49.1,-116.17,990
KN02988,2312,49.03,-116.15,1000
KN02989,2313,49.22,-115.91,1010
KN02990,2314,49.03,-116.29,1615
KN02991,2315,49.04,-116.31,1550
KN02993,2316,49.03,-116.33,1480
KN02994,2317,49.04,-116.27,1685
KN02996,2318,49.24,-115.95,1600
KN02997,2319,49.27,-115.92,1605
KN02998,2320,49.06,-116.31,1420
KN02999,2321,49.06,-116.31,1380
KN03000,2322,49.06,-116.31,1435
KN03001,2323,49.29,-116.23,1320
KN03003,2324,49.29,-116.23,1270
KN03004,2325,49.19,-115.83,1300
KN03005,2326,49.18,-115.83,1240
KN03006,2327,49.96,-116.94,1820
KN03007,2328,49.96,-116.96,1660
KN03008,2329,50.09,-116.97,1450
KN03009,2330,50,-116.98,1740
KN03010,2331,49.99,-117.72,1675
KN03011,2332,49.99,-117.72,1700
KN03012,2333,49.96,-117.79,1885
KN03013,2334,49.99,-117.78,1590
KN03014,2335,50.09,-117.8,1660
KN03015,2336,50.09,-116.94,830
KN03016,2337,50.09,-116.94,810
KN03017,2338,50,-116.92,1280
KN03020,2339,50.15,-117.67,1170
KN03022,2340,49.24,-115.96,1675
KN03023,2341,49.1,-116.31,1665
KN03024,2342,49.03,-116.62,1630
KN03025,2343,49.03,-116.62,1605
KN03026,2344,49.02,-116.69,1655
KN03027,2345,49.24,-116.56,1675
KN03028,2346,49.97,-117.26,1840
KN03029,2347,49.98,-117.27,1630
KN03030,2348,49.99,-117.27,1625
KN03031,2349,49.9,-117.23,1440
KN03033,2350,49.82,-116.94,1625
KN03035,2351,50.07,-117.34,1560
KN03036,2352,50.13,-117.69,1760
KN03037,2353,50.14,-117.69,1610
KN03038,2354,49.82,-116.92,1315
KN03040,2355,49.78,-116.94,1170
KN03041,2356,49.79,-116.92,940
KN03042,2357,50,-117.05,930
KN03044,2358,50.03,-117.15,1300
KN03045,2359,49.93,-117.25,1060
KN03046,2360,50.06,-117.46,580
M101,2361,49.17,-120.49,1493
M102,2362,49.19,-120.51,1362
M103,2363,49.52,-120.87,1500
M104,2364,49.52,-120.87,1484
M105,2365,49.48,-120.93,1436
M105.1,2366,49.48,-120.93,1436
M106,2367,49.48,-120.93,1377
M106.1,2368,49.48,-120.93,1377
M107,2369,49.5,-120.81,1581
M108,2370,49.49,-120.81,1525
M109,2371,49.4,-120.65,1366
M110,2372,49.32,-120.78,1658
M110.1,2373,49.32,-120.78,1658
M110.2,2374,49.32,-120.78,1658
M111,2375,49.25,-120.74,1543
M111.1,2376,49.25,-120.74,1543
M112,2377,49.25,-120.73,1515
M112.1,2378,49.25,-120.73,1515
M113,2379,49.73,-120.29,1259
M113.1,2380,49.73,-120.29,1259
M114,2381,49.86,-120.67,1222
M115,2382,49.87,-120.67,1243
M116,2383,49.28,-120.37,1504
M117,2384,49.28,-120.37,1467
M118,2385,49.34,-120.47,1161
M119,2386,49.48,-120.86,1479
M119.2,2387,49.48,-120.86,1479
M120,2388,49.54,-120.67,1304
M121,2389,49.52,-120.63,1425
M122,2390,49.82,-120.76,1168
M123,2391,50.07,-125.79,1575
M124,2392,50.08,-125.74,1571
M125,2393,50.19,-125.72,1597
M126,2394,49.66,-119.34,1607
M127,2395,49.57,-119.32,1740
M128,2396,50.32,-120.93,1277
M129,2397,50.06,-121.16,1216
M130,2398,50.07,-121.21,1308
M131,2399,50.04,-121.14,955
M132,2400,50.11,-121.25,1492
M133,2401,50.11,-121.25,1410
M134,2402,50.08,-121.24,1293
M135,2403,50.26,-121,1406
M136,2404,50.34,-120.6,1478
M136.1,2405,50.34,-120.6,1478
M137,2406,50.35,-120.6,1505
M137.1,2407,50.35,-120.6,1505
M138,2408,50.31,-120.67,1378
M138.1,2409,50.31,-120.67,1378
M139,2410,50.29,-120.65,1456
M140,2411,49.56,-120.96,1467
M141,2412,49.56,-120.96,1458
M142,2413,49.56,-120.95,1415
M143,2414,49.48,-121,1170
M143.1,2415,49.48,-121,1170
M144,2416,49.48,-121,1156
M145,2417,50.27,-120.94,1408
M146,2418,50.22,-120.95,1477
M147,2419,49.88,-120.04,1745
M148,2420,50.22,-120.93,1412
M201,2421,49.49,-120.83,1457
M202,2422,49.67,-121.02,1296
M203,2423,49.58,-120.82,1257
M203.1,2424,49.58,-120.82,1257
M204,2425,49.58,-120.82,1380
M205,2426,49.58,-120.89,1225
M206,2427,49.6,-120.92,1421
M206.1,2428,49.6,-120.92,1421
M207,2429,49.61,-120.93,1379
M208,2430,49.6,-120.91,1352
M209,2431,49.61,-120.91,1363
M210,2432,49.58,-120.89,1192
M210.1,2433,49.58,-120.89,1192
M211,2434,49.58,-120.81,1197
M212,2435,49.59,-120.92,1196
M212.1,2436,49.59,-120.92,1196
M213,2437,49.59,-120.91,1211
M213.1,2438,49.59,-120.91,1211
M213.2,2439,49.59,-120.91,1211
M214,2440,49.57,-120.86,1435
M215,2441,49.56,-120.92,1332
M216,2442,49.56,-120.92,1339
M217,2443,49.58,-120.96,1299
M217.1,2444,49.58,-120.96,1299
M217.2,2445,49.58,-120.96,1299
M218,2446,49.37,-120.92,1486
M219,2447,49.43,-120.99,1250
M219.1,2448,49.43,-120.99,1250
M220,2449,49.35,-121.05,1486
M220.1,2450,49.35,-121.05,1486
M220.2,2451,49.35,-121.05,1486
M221,2452,49.35,-121.06,1507
M222,2453,49.35,-121.05,1476
M223,2454,49.38,-121.04,1339
M224,2455,49.65,-120.98,1297
M225,2456,49.59,-121,1350
M226,2457,49.75,-120.74,1096
M227,2458,49.85,-120.81,1408
M228,2459,49.72,-120.85,1288
Mer2401,2460,49.73,-121.03,1170
Mer2402,2461,49.73,-121.04,1155
Mer2403,2462,50.13,-121.27,1635
Mer2404,2463,50.11,-121.26,1410
Mer2405,2464,50.11,-121.26,1380
Mer2406,2465,50.12,-121.25,1660
Mer2408,2466,50.11,-121.15,1625
Mer2409,2467,49.75,-121.04,1450
Mer2410,2468,49.85,-120.98,1665
Mer2411,2469,49.74,-120.97,1560
Mer2412,2470,49.63,-120.91,1280
Mer2413,2471,49.94,-119.96,1655
Mer2414,2472,49.91,-120.05,1650
Mer2415,2473,49.93,-121.22,1150
Mer2416,2474,49.93,-121.2,1095
Mer2417,2475,49.53,-120.95,1180
Mer2418,2476,49.26,-120.74,1635
Mer2419,2477,49.33,-120.83,1610
Mer2420,2478,49.33,-120.83,1625
Mer2421,2479,49.46,-120.98,1145
Mer2422,2480,49.47,-120.98,1120
Mer2423,2481,49.38,-120.83,1375
Mer2424,2482,49.38,-120.82,1315
Mer2425,2483,49.38,-120.81,1280
Mer2426,2484,49.48,-120.84,1555
Mer2427,2485,49.47,-120.96,1005
Mer2429,2486,49.96,-121.13,1245
Mer2430,2487,49.95,-121.13,1240
Mer2431,2488,49.95,-121.13,1210
Mer2432,2489,49.95,-121.12,1155
Mer2433,2490,49.93,-121.22,1135
Mer2434,2491,49.88,-121.14,1335
Mer2435,2492,49.95,-121.12,1170
Mer2436,2493,49.81,-121.09,1150
Mer2437,2494,49.81,-121.09,1155
Mer2438,2495,49.76,-121.02,1170
Mer2439,2496,49.74,-121.02,1140
Mer2440,2497,49.73,-121.04,1170
Mer2441,2498,49.74,-121.02,1110
Mer2442,2499,49.91,-121.11,1010
Mer2601,2500,49.7,-121.03,1360
Mer2602,2501,49.72,-121.04,1372
Mer2603,2502,49.98,-121.13,1368
Mer2604,2503,49.91,-121.17,1525
Mer2605,2504,49.87,-121.17,1410
Mer2606,2505,49.86,-121.11,1280
Mer2607,2506,49.85,-121.1,1325
Mer2608,2507,49.83,-121.1,1450
Mer2609,2508,49.58,-120.98,1295
Mer2610,2509,49.58,-120.98,1305
Mer2611,2510,49.56,-120.92,1345
Mer2612,2511,49.6,-120.92,1400
Mer2613,2512,49.57,-120.95,1325
Mer2614,2513,49.56,-120.92,1325
Mer2615,2514,49.58,-120.89,1210
Mer2616,2515,49.54,-120.96,1395
Mer2617,2516,49.3,-120.78,1635
