ID1,ID2,lat,long,el
01kSB08,kfrsibec01,,0,1670
01kSB09,kfrsibec01,,0,1670
01kSB10,kfrsibec01,,0,1680
01kSB11,kfrsibec01,,0,1680
01kSB12,kfrsibec01,,0,1680
01kSB13,kfrsibec01,,0,1685
01kSB14,kfrsibec01,,0,1675
01kSB15,kfrsibec01,,0,1625
01kSB16,kfrsibec01,50.97638702,-122.1399994,1630
01kSB17,kfrsibec01,50.97861099,-122.1731033,1590
01kSB18,kfrsibec01,50.97861099,-122.174202,1600
01kSB20,kfrsibec01,,0,1624
01kSB22,kfrsibec01,50.97944259,-122.178299,1615
01kSB23,kfrsibec01,50.96638488,-122.1303024,1550
01kSB24,kfrsibec01,50.96694946,-122.1288986,1550
01kSB25,kfrsibec01,50.96611404,-122.1203003,1550
01kSB26,kfrsibec01,50.96555709,-122.1264038,1580
01kSB27,kfrsibec01,50.96583175,-122.1243973,1572
01kSB28,kfrsibec01,50.96500015,-122.1241989,1570
01kSB29,kfrsibec01,,0,1575
01kSB30,kfrsibec01,,0,1575
01kSB31,kfrsibec01,50.95999908,-122.0943985,1802
01OK001,OK_drybelt_2001,50.10297012,-119.1432037,1350
01OK002,OK_drybelt_2001,50.00420379,-119.0815964,1280
01OK004,OK_drybelt_2001,50.05350112,-119.1140976,1400
01OK005,OK_drybelt_2001,50.13388824,-118.7968979,1600
01OK006,OK_drybelt_2001,50.11338043,-118.7946014,1690
01OK007,OK_drybelt_2001,50.06747817,-118.8246994,1790
01OK008,OK_drybelt_2001,50.08500289,-118.6755981,1700
01OK009,OK_drybelt_2001,50.06056213,-118.6737976,1700
01OK010,OK_drybelt_2001,50.03521347,-118.7085037,1720
01OK011,OK_drybelt_2001,50.05511856,-118.7606964,1860
01OK012,OK_drybelt_2001,49.51126098,-119.3700027,1680
01OK013,OK_drybelt_2001,49.39113616,-119.3501968,1711
01OK014,OK_drybelt_2001,49.39861679,-119.3234024,1562
01OK016,OK_drybelt_2001,49.57909011,-119.3442001,1800
01OK017,OK_drybelt_2001,49.52405548,-119.3759995,1800
01OK018,OK_drybelt_2001,49.5240364,-119.3756027,1800
01OK019,OK_drybelt_2001,49.52905654,-119.3920975,1910
01OK020,OK_drybelt_2001,49.46979904,-119.3476028,1426
01OK021,OK_drybelt_2001,49.47537231,-119.3460007,1390
01OK022,OK_drybelt_2001,49.51273727,-119.3127975,1500
01OK023,OK_drybelt_2001,49.50435256,-119.3042984,1460
01OK024,OK_drybelt_2001,49.50355529,-119.2779007,1420
01OK025,OK_drybelt_2001,49.44159698,-119.2472992,1440
01OK026,OK_drybelt_2001,49.44342041,-119.3529968,1400
01OK027,OK_drybelt_2001,49.39326095,-119.2871017,1820
01OK030,OK_drybelt_2001,49.69307708,-119.4692001,1669
01OK031,OK_drybelt_2001,49.70808792,-119.4349976,1660
01OK032,OK_drybelt_2001,49.72136688,-119.4427032,1565
01OK033,OK_drybelt_2001,49.63466262,-119.3267975,1750
01OK034,OK_drybelt_2001,49.63479614,-119.3270035,1755
01OK035,OK_drybelt_2001,49.60667037,-119.3320999,1820
01OK036,OK_drybelt_2001,49.57002639,-119.3783035,1740
01OK037,OK_drybelt_2001,49.57439041,-119.3864975,1870
01OK038,OK_drybelt_2001,49.67284011,-119.384201,1900
01OK039,OK_drybelt_2001,49.65536499,-119.3686981,1690
01OK040,OK_drybelt_2001,49.67612838,-119.4520035,1658
01OK041,OK_drybelt_2001,49.67699813,-119.4524002,1650
01OK042,OK_drybelt_2001,49.65745925,-119.3093033,1535
01OK043,OK_drybelt_2001,49.49361801,-119.3666,1462
01OK044,OK_drybelt_2001,49.49293899,-119.3751984,1490
01OK046,OK_drybelt_2001,49.74867248,-119.4163971,1240
01OK047,OK_drybelt_2001,49.7445259,-119.3891983,1526
01OK048,OK_drybelt_2001,49.73946762,-119.395401,1430
01OK050,OK_drybelt_2001,49.77657318,-119.3621979,1515
01OK052,OK_drybelt_2001,49.50892257,-119.8683014,1606
01OK053,OK_drybelt_2001,49.52377319,-120.006897,1761
01OK055,OK_drybelt_2001,49.56031799,-119.9736023,1890
01OK056,OK_drybelt_2001,49.60633468,-119.9266968,1268
01OK057,OK_drybelt_2001,49.59716796,-119.9899979,1500
01OK058,OK_drybelt_2001,49.61232376,-120.0245972,1678
01OK059,OK_drybelt_2001,49.56025314,-119.9517975,1659
01OK060,OK_drybelt_2001,49.58148193,-119.9536972,1538
01OK061,OK_drybelt_2001,49.63960647,-120.0543976,1743
01OK062,OK_drybelt_2001,49.65624237,-120.0441971,1541
01OK063,OK_drybelt_2001,49.66924285,-119.8965988,1452
01OK064,OK_drybelt_2001,49.68499374,-119.9041977,1563
01OK065,OK_drybelt_2001,49.98971176,-118.8740997,1800
01OK066,OK_drybelt_2001,49.77830123,-120.0710983,1767
01OK067,OK_drybelt_2001,49.78419876,-120.0569,1763
01OK068,OK_drybelt_2001,49.82503128,-120.0105972,1336
01OK069,OK_drybelt_2001,49.95165252,-118.9229965,1844
01OK070,OK_drybelt_2001,49.93685913,-118.9736023,1640
01OK071,OK_drybelt_2001,49.84989929,-118.8417969,1650
01OK072,OK_drybelt_2001,49.84984207,-118.842598,1668
01OK073,OK_drybelt_2001,49.85428237,-118.9126968,1614
01OK074,OK_drybelt_2001,49.84657287,-118.9456024,1491
01OK075,OK_drybelt_2001,49.84674072,-118.9456024,1486
01OK076,OK_drybelt_2001,49.84690093,-118.9473038,1473
01OK077,OK_drybelt_2001,49.81508255,-118.9325027,1714
01OK078,OK_drybelt_2001,49.81604385,-118.9662018,1525
01OK079,OK_drybelt_2001,49.81830978,-118.9582977,1554
01OK080,OK_drybelt_2001,49.87185668,-118.9321976,1564
01OK081,OK_drybelt_2001,49.85163879,-118.9751968,1537
01OK082,OK_drybelt_2001,49.7882843,-119.0822983,1270
01OK083,OK_drybelt_2001,49.9231491,-119.2426987,1379
01OK084,OK_drybelt_2001,49.87057113,-118.9207993,1590
01OK085,OK_drybelt_2001,50.05879592,-119.0257034,1566
01OK086,OK_drybelt_2001,50.05879211,-119.0259018,1559
01OK087,OK_drybelt_2001,50.06188201,-119.0061035,1690
01OK088,OK_drybelt_2001,49.59724044,-119.1669006,1260
01OK089,OK_drybelt_2001,49.61200714,-119.1308975,1650
01OK090,OK_drybelt_2001,49.67673873,-119.1499023,1340
01OK091,OK_drybelt_2001,50.05858612,-119.2587967,1488
01OK092,OK_drybelt_2001,50.06409454,-119.2297974,1401
01OK093,OK_drybelt_2001,49.6906929,-119.1768036,1430
01OK094,OK_drybelt_2001,49.69060516,-119.1764984,1430
01OK095,OK_drybelt_2001,49.71369171,-119.1768036,1360
01OK096,OK_drybelt_2001,49.66193771,-119.0792999,1007
01OK097,OK_drybelt_2001,49.68230819,-119.0983963,1030
01OK098,OK_drybelt_2001,49.73231506,-119.1162033,1148
01OK099,OK_drybelt_2001,49.61559295,-119.5390015,1200
01OK100,OK_drybelt_2001,49.61855316,-119.5406036,1230
01OK101,OK_drybelt_2001,49.45017242,-119.8707962,1665
01OK102,OK_drybelt_2001,49.42761611,-119.8904037,1680
01OK103,OK_drybelt_2001,49.40831756,-119.9092026,1850
01OK104,OK_drybelt_2001,49.42560577,-119.9794998,1808
01OK105,OK_drybelt_2001,49.415596,-119.9845963,1745
01OK106,OK_drybelt_2001,49.31882095,-119.9172974,1870
01OK107,OK_drybelt_2001,49.32133483,-119.9432983,1740
01OK108,OK_drybelt_2001,49.33306503,-119.9300003,1822
01OK109,OK_drybelt_2001,49.40585708,-120.0487976,1550
01OK110,OK_drybelt_2001,49.39683151,-120.0435028,1620
01OK111,OK_drybelt_2001,49.39250183,-120.0522003,1652
01OK112,OK_drybelt_2001,49.39853668,-120.0056992,1865
01OK113,OK_drybelt_2001,49.36004257,-120.0029984,1620
01OK114,OK_drybelt_2001,49.37123489,-120.0042038,1685
01OK115,OK_drybelt_2001,49.37915802,-119.856102,1390
01OK116,OK_drybelt_2001,49.38328933,-119.8814011,1640
01OK117,OK_drybelt_2001,49.46855163,-119.4503021,1210
01OK118,OK_drybelt_2001,50.12800979,-119.9313965,1240
01OK120,OK_drybelt_2001,50.14410018,-119.8328018,1383
01OK121,OK_drybelt_2001,50.2265625,-119.8177032,1555
01OK122,OK_drybelt_2001,50.22745513,-119.7904968,1380
01OK123,OK_drybelt_2001,50.22854232,-119.8964996,1405
01OK124,OK_drybelt_2001,50.06064605,-119.9397964,1460
01OK125,OK_drybelt_2001,50.06590652,-119.8984985,1475
01OK126,OK_drybelt_2001,50.09033203,-119.8460007,1515
01OK127,OK_drybelt_2001,50.62691879,-119.5378036,1560
01OK128,OK_drybelt_2001,50.61959457,-119.5796967,1595
01OK129,OK_drybelt_2001,50.36399459,-119.6512985,1646
01OK130,OK_drybelt_2001,50.37302398,-119.6601028,1645
01OK131,OK_drybelt_2001,50.09570693,-119.7734985,1645
01OK132,OK_drybelt_2001,50.05659866,-119.7792969,1675
01OK133,OK_drybelt_2001,50.02205657,-119.8079987,1740
01OK134,OK_drybelt_2001,49.91830062,-120.0494995,1650
01OK135,OK_drybelt_2001,49.92315292,-120.0596008,1635
01OK136,OK_drybelt_2001,49.95705032,-120.0858994,1565
01OK138,OK_drybelt_2001,49.9184761,-119.639801,1410
01OK139,OK_drybelt_2001,49.92819976,-119.6554031,1495
01OK140,OK_drybelt_2001,49.91802215,-119.6332016,1370
01OK141,OK_drybelt_2001,49.9658966,-119.9402008,1577
01OK142,OK_drybelt_2001,49.98443603,-119.9151001,1475
01OK143,OK_drybelt_2001,49.98787689,-119.9412994,1450
01OK144,OK_drybelt_2001,49.82240295,-120.1070023,1635
01OK145,OK_drybelt_2001,49.82772445,-119.8655014,1200
01OK146,OK_drybelt_2001,49.81262588,-120.0851974,1421
01OK147,OK_drybelt_2001,49.80877685,-120.1498032,1519
01OK148,OK_drybelt_2001,49.77946853,-119.8958969,1350
01OK149,OK_drybelt_2001,49.75716781,-119.8516006,930
01OK150,OK_drybelt_2001,49.76216506,-119.8536987,958
01OK151,OK_drybelt_2001,49.7676506,-119.3656998,1527
01OK152,OK_drybelt_2001,49.77374267,-119.3391037,1450
01OK153,OK_drybelt_2001,49.96432113,-120.1222,1485
01OK154,OK_drybelt_2001,49.95859909,-120.100502,1535
01OK155,OK_drybelt_2001,49.9713211,-120.0828018,1466
01OK156,OK_drybelt_2001,49.95012664,-120.0622025,1536
01OK158,OK_drybelt_2001,50.01210784,-120.0558014,1485
01OK159,OK_drybelt_2001,50.00394821,-120.0550003,1470
01OK160,OK_drybelt_2001,50.00479507,-120.0056992,1438
01OK161,OK_drybelt_2001,49.80617904,-120.0313034,1304
01OK162,OK_drybelt_2001,49.80608749,-120.0306015,1302
01OK163,OK_drybelt_2001,49.84358215,-119.9965973,1379
01OK164,OK_drybelt_2001,49.84156799,-120.0166016,1457
01OK165,OK_drybelt_2001,49.82106399,-120.155899,1580
01OK166,OK_drybelt_2001,49.81962585,-120.0167999,1325
01OK167,OK_drybelt_2001,50.41766738,-119.7016983,1120
01OK168,OK_drybelt_2001,50.56604385,-119.6619034,876
01OK170,OK_drybelt_2001,49.77487182,-119.8964996,1320
01OK171,OK_drybelt_2001,49.77467346,-119.8964996,1310
01OK172,OK_drybelt_2001,49.76973342,-119.8692017,1140
01OK173,OK_drybelt_2001,49.76869964,-119.873703,1131
01OK174,OK_drybelt_2001,49.86856842,-119.8536987,760
01OK175,OK_drybelt_2001,49.84506607,-119.8515015,1170
01OK176,OK_drybelt_2001,49.82791519,-119.8487015,1112
01OK177,OK_drybelt_2001,49.81927108,-119.8475037,1111
01OK181,OK_drybelt_2001,49.5800476,-119.5102997,1266
01OK182,OK_drybelt_2001,49.54927444,-119.5035019,1316
01OK183,OK_drybelt_2001,49.48561859,-119.4654007,1460
01OK184,OK_drybelt_2001,49.7889595,-119.7856979,1037
01OK185,OK_drybelt_2001,49.79716491,-119.7855988,1008
01OK186,OK_drybelt_2001,49.59481048,-119.8563004,1110
01OK187,OK_drybelt_2001,49.58422088,-119.8498993,1210
01OK188,OK_drybelt_2001,49.61573791,-119.901001,1042
01OK189,OK_drybelt_2001,49.56825256,-119.8348999,1195
01OK190,OK_drybelt_2001,49.56732559,-119.8283005,1169
01OK191,OK_drybelt_2001,49.85435104,-119.7198029,1030
01OK192,OK_drybelt_2001,49.72652053,-120.1593018,1193
01OK193,OK_drybelt_2001,49.79669189,-119.8695984,995
01OK194,OK_drybelt_2001,49.81879425,-119.901001,1184
01OK195,OK_drybelt_2001,49.81999588,-119.8526993,1104
01OK196,OK_drybelt_2001,49.83622741,-119.8769989,1321
01OK197,OK_drybelt_2001,49.81046676,-119.8498993,994
01OK198,OK_drybelt_2001,49.81860351,-119.8632965,1100
01OK200,OK_drybelt_2001,49.55611419,-119.834198,1226
01OK201,OK_drybelt_2001,49.58816909,-119.9000015,1330
01OK202,OK_drybelt_2001,49.57586288,-119.8972015,1477
01OK203,OK_drybelt_2001,49.56707382,-119.8848038,1539
01OK204,OK_drybelt_2001,49.55276489,-119.8743973,1476
01OK205,OK_drybelt_2001,49.92789077,-119.6051025,1004
01OK206,OK_drybelt_2001,49.92389297,-119.6053009,973
020KD7,OK_drybelt2002,49.71763229,-119.5329971,1220
02OKD1,OK_drybelt2002,49.51202392,-119.3359985,1600
02OKD10,OK_drybelt2002,49.77900695,-119.2118988,1320
02OKD11,OK_drybelt2002,49.77889633,-119.2118988,1320
02OKD12,OK_drybelt2002,49.77887344,-119.2020035,1285
02OKD13,OK_drybelt2002,49.66167068,-119.2550964,1440
02OKD14,OK_drybelt2002,49.7002983,-119.2438965,1460
02OKD15,OK_drybelt2002,49.71820831,-119.2421036,1507
02OKD16,OK_drybelt2002,49.40946578,-119.3523026,1600
02OKD17,OK_drybelt2002,49.40019607,-119.3230972,1600
02OKD18,OK_drybelt2002,49.65193176,-119.2573013,1390
02OKD19,OK_drybelt2002,49.66342163,-119.2807999,1500
02OKD20,OK_drybelt2002,49.66759872,-119.2633972,1470
02OKD3,OK_drybelt2002,49.56171798,-119.9983978,1570
02OKD6,OK_drybelt2002,49.61760711,-119.9993973,1590
02OKD8,OK_drybelt2002,49.73528289,-119.5081024,1285
02OKD9,OK_drybelt2002,49.73546218,-119.5081024,1285
02OKW1,OK_wetbelt2002,49.82879257,-119.0643005,1430
02OKW10,OK_wetbelt2002,49.81311035,-119.1700974,1370
02OKW11,OK_wetbelt2002,49.83990859,-119.1502991,1255
02OKW12,OK_wetbelt2002,49.86730957,-119.1843033,923
02OKW13,OK_wetbelt2002,49.87080764,-119.1570969,888
02OKW14,OK_wetbelt2002,49.96623992,-119.1007004,1440
02OKW15,OK_wetbelt2002,49.88311767,-118.6572037,1537
02OKW16,OK_wetbelt2002,49.87855148,-118.6557999,1565
02OKW17,OK_wetbelt2002,49.93743515,-118.6893997,1057
02OKW18,OK_wetbelt2002,49.91649246,-118.4972,1750
02OKW19,OK_wetbelt2002,49.94837951,-118.5129013,1530
02OKW2,OK_wetbelt2002,49.83517074,-119.0616989,1530
02OKW20,OK_wetbelt2002,50.10601425,-118.3639984,1700
02OKW21,OK_wetbelt2002,50.10913848,-118.3488998,1690
02OKW22,OK_wetbelt2002,50.12556076,-118.3864975,1390
02OKW24,OK_wetbelt2002,50.01182556,-118.4876022,1750
02OKW25,OK_wetbelt2002,50.01274871,-118.5127029,1622
02OKW26,OK_wetbelt2002,50.02570724,-118.4665985,1700
02OKW27,OK_wetbelt2002,50.13679504,-118.3881989,1505
02OKW28,OK_wetbelt2002,50.14157867,-118.3992996,1497
02OKW29,OK_wetbelt2002,50.15929412,-118.4048004,1750
02OKW3,OK_wetbelt2002,49.89590072,-119.0667038,1045
02OKW30,OK_wetbelt2002,50.14707946,-118.4725037,1685
02OKW31,OK_wetbelt2002,49.93802642,-118.6955032,1080
02OKW32,OK_wetbelt2002,49.8547554,-118.6836014,1260
02OKW33,OK_wetbelt2002,50.03289031,-118.6069031,1316
02OKW34,OK_wetbelt2002,50.03191375,-118.6018982,1300
02OKW35,OK_wetbelt2002,50.0798645,-118.5516968,1508
02OKW36,OK_wetbelt2002,50.1532936,-118.8771973,1068
02OKW37,OK_wetbelt2002,50.09206771,-118.5831985,1650
02OKW38,OK_wetbelt2002,50.14124679,-118.8358994,1218
02OKW39,OK_wetbelt2002,50.15037536,-118.8591995,1000
02OKW4,OK_wetbelt2002,49.95867919,-119.0426025,1215
02OKW40,OK_wetbelt2002,50.14048385,-118.8823013,880
02OKW41,OK_wetbelt2002,50.16417312,-118.9834976,1265
02OKW42,OK_wetbelt2002,50.1827774,-118.9789963,1110
02OKW43,OK_wetbelt2002,50.16957092,-118.9964981,1120
02OKW44,OK_wetbelt2002,50.22646713,-118.7893982,1142
02OKW45,OK_wetbelt2002,50.2217102,-118.782402,1097
02OKW46,OK_wetbelt2002,50.2105751,-118.7210999,1200
02OKW47,OK_wetbelt2002,50.21143722,-118.7210999,1076
02OKW48,OK_wetbelt2002,,0,1050
02OKW49,OK_wetbelt2002,50.17523956,-118.5137024,871
02OKW5,OK_wetbelt2002,49.82290649,-119.313797,942
02OKW50,OK_wetbelt2002,50.18370437,-118.5121002,1186
02OKW51,OK_wetbelt2002,50.32714843,-118.3651962,1700
02OKW52,OK_wetbelt2002,50.39279937,-118.3416977,877
02OKW53,OK_wetbelt2002,50.38565444,-118.4514008,700
02OKW54,OK_wetbelt2002,49.96078109,-118.6287003,1350
02OKW55,OK_wetbelt2002,50.30270385,-118.5397034,1420
02OKW56,OK_wetbelt2002,49.97159957,-118.6216965,1414
02OKW57,OK_wetbelt2002,50.03002929,-118.5578995,1166
02OKW58,OK_wetbelt2002,50.01358795,-118.5524979,1419
02OKW59,OK_wetbelt2002,50.10651779,-118.4542007,1379
02OKW6,OK_wetbelt2002,49.80621337,-119.2993011,1280
02OKW60,OK_wetbelt2002,50.08486938,-118.5090027,1400
02OKW61,OK_wetbelt2002,50.30181121,-119.0010986,1100
02OKW62,OK_wetbelt2002,50.30705261,-119.0138016,1150
02OKW63,OK_wetbelt2002,50.38267898,-118.9371033,817
02OKW64,OK_wetbelt2002,50.33975982,-118.9732971,983
02OKW65,OK_wetbelt2002,50.33985137,-118.9729996,979
02OKW66,OK_wetbelt2002,50.31829833,-118.9207001,985
02OKW67,OK_wetbelt2002,50.32487869,-118.9105988,1060
02OKW68,OK_wetbelt2002,50.33463287,-118.9330978,772
02OKW69,OK_wetbelt2002,50.33916854,-118.7003021,1400
02OKW7,OK_wetbelt2002,49.80162811,-119.1884003,1308
02OKW8,OK_wetbelt2002,49.82987213,-119.2263031,1300
02OKW9,OK_wetbelt2002,49.82986831,-119.2254028,1310
08-4559,Merritt2014_Ecora,49.74726867,-120.2600021,1412
08-4560,Merritt2014_Ecora,49.69741821,-120.290802,1178
08-4561,Merritt2014_Ecora,49.54178237,-120.8519974,1010
08-4562,Merritt2014_Ecora,49.55222702,-120.7818985,990
08-4563,Merritt2014_Ecora,49.58058166,-120.8235016,1305
08-4564,Merritt2014_Ecora,49.61894607,-120.7888031,1060
08-4565,Merritt2014_Ecora,49.23131561,-120.5078964,1238
08-4566,Merritt2014_Ecora,49.31085586,-120.4182968,1244
08-4567,Merritt2014_Ecora,49.30111312,-120.6047974,1358
08-4568,Merritt2014_Ecora,49.26305389,-120.5907974,1246
08-4569,Merritt2014_Ecora,49.69618225,-120.6832962,1371
08-4570,Merritt2014_Ecora,49.63795089,-120.6958008,1356
08-4571,Merritt2014_Ecora,49.36738204,-120.6066971,1018
08-4572,Merritt2014_Ecora,50.35757827,-120.6306,1438
08-4573,Merritt2014_Ecora,50.31119918,-120.7049026,1478
08-4574,Merritt2014_Ecora,49.25174713,-120.6085968,1407
08-4575,Merritt2014_Ecora,49.1946907,-120.6841965,1219
08-4576,Merritt2014_Ecora,49.68263244,-120.5496979,1599
08-7018,SeSA2013,50.38860702,-122.4515991,1346
08-7019,SeSA2013,50.38588333,-122.453598,1246
08-7024,SeSA2013,50.37917709,-122.2073975,1569
08-7027,SeSA2013,51.05010223,-122.4738998,1423
08-7028,SeSA2013,51.04995346,-122.472702,1437
08-7029,SeSA2013,51.04975891,-122.4721985,1442
08-7030,SeSA2013,51.05952072,-122.4852982,1397
08-7031,SeSA2013,49.95977401,-121.1788025,1476
08-7032,SeSA2013,50.3709259,-122.1999969,1619
08-7047,SeSA2013,53.980484,-127.4738007,1023
08-7048,SeSA2013,53.9801712,-127.4733963,1018
08-7051,SeSA2013,54.24216842,-126.3544006,1364
08-7052,SeSA2013,49.96074295,-121.1815033,1515
08-7053,SeSA2013,55.47351837,-122.1278992,1161
08-7054,SeSA2013,55.47571182,-122.1229019,1259
08-7055,SeSA2013,55.47003555,-122.1055984,1300
08-7056,SeSA2013,53.64926147,-124.3367996,1267
08-7057,SeSA2013,53.64926528,-124.3364029,1265
08-7058,SeSA2013,55.51638793,-121.9190979,1273
08-7059,SeSA2013,55.51757049,-121.9176025,1253
08-7060,SeSA2013,54.84307098,-127.7080002,961
08-7061,SeSA2013,54.8427658,-127.7102966,940
08-7062,SeSA2013,54.83523559,-127.7155991,1016
08-7064,SeSA2013,54.84875106,-127.7145996,956
08-7065,SeSA2013,54.63871765,-127.396698,1272
08-7066,SeSA2013,52.88649368,-119.2565002,1524
08-7067,SeSA2013,52.88630294,-119.2566986,1516
08-7068,SeSA2013,53.27653884,-120.2497025,1521
08-7069,SeSA2013,53.33126831,-120.1307983,1630
08-7070,SeSA2013,53.33148956,-120.1253967,1689
08-7075,SeSA2013,56.19034576,-122.4896011,1307
08-7078,SeSA2013,51.06783676,-118.2665024,1491
08-7080,SeSA2013,51.59474182,-118.5234985,1791
08-7085,SeSA2013,54.27622604,-126.4269028,1293
08-7086,SeSA2013,56.18655395,-122.4829025,1308
08-7095,SeSA2013,51.11531448,-116.9408035,1532
08-7097,SeSA2013,53.10612869,-121.4861984,1329
08-7098,SeSA2013,53.10620117,-121.4852982,1327
08-7099,SeSA2013,53.10816192,-121.4897995,1295
08-7438,SeSA2013,51.09470748,-116.906601,1320
08-7459,SeSA2013,51.1088562,-116.9552002,1339
08-7461,SeSA2013,51.00212097,-118.2751999,1357
08-7470,SeSA2013,51.09482574,-116.905899,1326
08-7473,SeSA2013,55.04965591,-124.3740005,1259
